  5140   22.52   25.997  -51.22 9000.0   12.5598    5.5800  118.13  324.00    5.20   17.85    3.3100   36.66300   -1.43200 9000.000
  5142   22.49   26.005  -50.91 9000.0   12.5603    5.5800  118.27  322.00    5.40   17.85    3.3100   36.66300   -1.43200 9000.000
  5144   22.47   26.011  -50.75 9000.0   12.5601    5.5900  118.36  320.00    5.70   17.84    3.3100   36.66300   -1.43200 9000.000
  5146   22.43   26.023  -50.65 9000.0   12.5602    5.6000  118.53  319.00    5.90   17.83    3.3100   36.66300   -1.43300 9000.000
  5148   22.36   26.043  -50.71 9000.0   12.5612    5.6200  118.84  317.00    6.10   17.83    3.3100   36.66300   -1.43300 9000.000
  5150   22.32   26.055  -50.84 9000.0   12.5614    5.6300  119.02  315.00    6.30   17.82    3.3100   36.66400   -1.43300 9000.000
  5152   22.29   26.063  -50.93 9000.0   12.5614    5.6400  119.15  314.00    6.50   17.81    3.3100   36.66400   -1.43300 9000.000
  5154   22.25   26.075  -51.04 9000.0   12.5615    5.6500  119.33  312.00    6.70   17.80    3.3100   36.66400   -1.43300 9000.000
  5156   22.22   26.084  -51.15 9000.0   12.5619    5.6500  119.46  311.00    6.90   17.80    3.3100   36.66400   -1.43300 9000.000
  5158   22.19   26.093  -51.24 9000.0   12.5619    5.6600  119.60  309.00    7.10   17.79    3.3100   36.66400   -1.43300 9000.000
  5160   22.15   26.104  -51.33 9000.0   12.5621    5.6700  119.78  308.00    7.20   17.78    3.3100   36.66400   -1.43300 9000.000
  5162   22.11   26.116  -51.36 9000.0   12.5242    5.6600  119.96  306.00    7.40   17.78    3.3000   36.66400   -1.43300 9000.000
  5164   22.07   26.128  -51.20 9000.0   12.4864    5.6600  120.14  305.00    7.50   17.78    3.2900   36.66400   -1.43300 9000.000
  5166   22.04   26.137  -51.02 9000.0   12.4484    5.6500  120.27  304.00    7.70   17.78    3.2800   36.66400   -1.43300 9000.000
  5168   22.00   26.149  -50.98 9000.0   12.4870    5.6800  120.45  302.00    7.80   17.77    3.2900   36.66400   -1.43300 9000.000
  5170   21.97   26.157  -51.02 9000.0   12.4486    5.6700  120.58  300.00    8.00   17.76    3.2800   36.66500   -1.43300 9000.000
  5172   21.94   26.166  -51.09 9000.0   12.4486    5.6700  120.72  299.00    8.10   17.75    3.2800   36.66500   -1.43400 9000.000
  5174   21.90   26.178  -51.19 9000.0   12.4492    5.6800  120.90  297.00    8.30   17.75    3.2800   36.66500   -1.43400 9000.000
  5176   21.86   26.190  -51.29 9000.0   12.4493    5.7000  121.08  296.00    8.50   17.74    3.2800   36.66500   -1.43400 9000.000
  5178   21.83   26.199  -51.38 9000.0   12.4882    5.7200  121.21  295.00    8.70   17.74    3.2900   36.66500   -1.43400 9000.000
  5180   21.79   26.211  -51.48 9000.0   12.5268    5.7500  121.39  293.00    8.90   17.73    3.3000   36.66500   -1.43400 9000.000
  5182   21.76   26.220  -51.61 9000.0   12.4884    5.7400  121.53  292.00    9.10   17.72    3.2900   36.66500   -1.43400 9000.000
  5184   21.72   26.232  -51.77 9000.0   12.5270    5.7700  121.71  291.00    9.30   17.71    3.3000   36.66600   -1.43400 9000.000
  5186   21.68   26.244  -51.91 9000.0   12.4891    5.7600  121.89  290.00    9.60   17.71    3.2900   36.66600   -1.43400 9000.000
  5188   21.65   26.253  -52.04 9000.0   12.4507    5.7500  122.03  289.00    9.80   17.70    3.2800   36.66600   -1.43400 9000.000
  5190   21.62   26.262  -52.16 9000.0   12.4507    5.7600  122.16  289.00   10.00   17.69    3.2800   36.66600   -1.43400 9000.000
  5192   21.58   26.274  -52.24 9000.0   12.4513    5.7700  122.35  288.00   10.20   17.69    3.2800   36.66600   -1.43400 9000.000
  5194   21.54   26.286  -52.27 9000.0   12.4515    5.7800  122.53  288.00   10.40   17.68    3.2800   36.66600   -1.43400 9000.000
  5196   21.50   26.298  -52.30 9000.0   12.4521    5.7900  122.71  287.00   10.50   17.68    3.2800   36.66700   -1.43400 9000.000
  5198   21.47   26.307  -52.33 9000.0   12.4906    5.8200  122.85  287.00   10.60   17.67    3.2900   36.66700   -1.43400 9000.000
  5200   21.43   26.319  -52.36 9000.0   12.5681    5.8600  123.03  287.00   10.70   17.67    3.3100   36.66700   -1.43400 9000.000
  5202   21.40   26.328  -52.34 9000.0   12.5681    5.8700  123.17  286.00   10.70   17.66    3.3100   36.66700   -1.43400 9000.000
  5204   21.37   26.337  -52.29 9000.0   12.5681    5.8800  123.31  286.00   10.70   17.65    3.3100   36.66700   -1.43400 9000.000
  5206   21.34   26.346  -52.24 9000.0   12.4148    5.8200  123.45  286.00   10.60   17.65    3.2700   36.66800   -1.43400 9000.000
  5208   21.30   26.358  -52.17 9000.0   12.4150    5.8300  123.63  286.00   10.50   17.64    3.2700   36.66800   -1.43400 9000.000
  5210   21.26   26.370  -52.10 9000.0   12.4156    5.8400  123.82  286.00   10.40   17.64    3.2700   36.66800   -1.43400 9000.000
  5212   21.23   26.379  -52.03 9000.0   12.3388    5.8100  123.96  286.00   10.20   17.63    3.2500   36.66800   -1.43400 9000.000
  5214   21.20   26.389  -51.90 9000.0   12.3388    5.8200  124.09  287.00   10.00   17.62    3.2500   36.66800   -1.43500 9000.000
  5216   21.17   26.398  -51.90 9000.0   12.3389    5.8300  124.23  287.00    9.80   17.61    3.2500   36.66800   -1.43500 9000.000
  5218   21.14   26.407  -51.95 9000.0   12.3393    5.8400  124.37  287.00    9.60   17.61    3.2500   36.66900   -1.43500 9000.000
  5220   21.11   26.416  -52.01 9000.0   12.3394    5.8500  124.51  287.00    9.30   17.60    3.2500   36.66900   -1.43500 9000.000
  5222   21.08   26.425  -52.12 9000.0   12.3398    5.8500  124.65  288.00    9.00   17.60    3.2500   36.66900   -1.43500 9000.000
  5224   21.04   26.438  -52.26 9000.0   12.3396    5.8600  124.83  288.00    8.70   17.58    3.2500   36.66900   -1.43500 9000.000
  5226   21.01   26.447  -52.26 9000.0   12.3016    5.8600  124.97  289.00    8.40   17.58    3.2400   36.66900   -1.43500 9000.000
  5228   20.97   26.459  -52.17 9000.0   12.2634    5.8500  125.16  289.00    8.00   17.57    3.2300   36.66900   -1.43500 9000.000
  5230   20.94   26.469  -52.16 9000.0   12.3408    5.8900  125.30  289.00    7.60   17.57    3.2500   36.66900   -1.43500 9000.000
  5232   20.89   26.484  -52.19 9000.0   12.2642    5.8700  125.53  289.00    7.30   17.56    3.2300   36.67000   -1.43500 9000.000
  5234   20.85   26.496  -52.28 9000.0   12.3417    5.9200  125.71  289.00    6.90   17.56    3.2500   36.67000   -1.43500 9000.000
  5236   20.82   26.506  -52.25 9000.0   12.3422    5.9300  125.85  288.00    6.50   17.56    3.2500   36.67000   -1.43500 9000.000
  5238   20.78   26.518  -52.06 9000.0   12.3424    5.9400  126.04  287.00    6.20   17.55    3.2500   36.67000   -1.43500 9000.000
  5240   20.74   26.531  -51.91 9000.0   12.3042    5.9300  126.23  286.00    5.90   17.54    3.2400   36.67000   -1.43500 9000.000
  5242   20.71   26.540  -51.83 9000.0   12.2662    5.9200  126.37  285.00    5.60   17.54    3.2300   36.67000   -1.43500 9000.000
  5244   20.69   26.546  -51.65 9000.0   12.2661    5.9300  126.46  283.00    5.40   17.53    3.2300   36.67000   -1.43500 9000.000
  5246   20.67   26.552  -51.51 9000.0   12.2660    5.9300  126.56  281.00    5.30   17.52    3.2300   36.67000   -1.43500 9000.000
  5248   20.63   26.565  -51.42 9000.0   12.2662    5.9500  126.74  279.00    5.20   17.51    3.2300   36.67000   -1.43500 9000.000
  5250   20.60   26.574  -51.33 9000.0   12.3052    5.9700  126.89  277.00    5.20   17.51    3.2400   36.67000   -1.43500 9000.000
  5252   20.57   26.584  -51.23 9000.0   12.3057    5.9800  127.03  275.00    5.30   17.51    3.2400   36.67100   -1.43500 9000.000
  5254   20.54   26.594  -51.15 9000.0   12.3446    6.0100  127.17  273.00    5.50   17.51    3.2500   36.67100   -1.43500 9000.000
  5256   20.51   26.603  -51.13 9000.0   12.3447    6.0200  127.31  272.00    5.70   17.50    3.2500   36.67100   -1.43500 9000.000
  5258   20.48   26.612  -51.15 9000.0   12.3443    6.0300  127.45  271.00    5.90   17.48    3.2500   36.67100   -1.43500 9000.000
  5260   20.44   26.625  -51.16 9000.0   12.3445    6.0400  127.65  270.00    6.20   17.47    3.2500   36.67100   -1.43500 9000.000
  5262   20.41   26.635  -51.17 9000.0   12.3450    6.0500  127.79  270.00    6.60   17.47    3.2500   36.67100   -1.43500 9000.000
  5264   20.38   26.644  -51.23 9000.0   12.3836    6.0800  127.93  269.00    6.90   17.46    3.2600   36.67100   -1.43500 9000.000
  5266   20.35   26.654  -51.28 9000.0   12.3836    6.0900  128.08  269.00    7.30   17.45    3.2600   36.67100   -1.43500 9000.000
  5268   20.33   26.660  -51.32 9000.0   12.3840    6.0900  128.17  269.00    7.70   17.45    3.2600   36.67100   -1.43500 9000.000
  5270   20.30   26.670  -51.36 9000.0   12.3840    6.1000  128.32  269.00    8.20   17.44    3.2600   36.67200   -1.43500 9000.000
  5272   20.26   26.683  -51.40 9000.0   12.3847    6.1100  128.51  269.00    8.60   17.44    3.2600   36.67200   -1.43500 9000.000
  5274   20.23   26.692  -51.43 9000.0   12.3852    6.1200  128.65  270.00    9.00   17.44    3.2600   36.67200   -1.43500 9000.000
  5276   20.20   26.702  -51.47 9000.0   12.3853    6.1300  128.80  270.00    9.40   17.43    3.2600   36.67200   -1.43500 9000.000
  5278   20.16   26.715  -51.43 9000.0   12.3860    6.1400  128.99  270.00    9.80   17.43    3.2600   36.67200   -1.43500 9000.000
  5280   20.14   26.721  -51.30 9000.0   12.3859    6.1500  129.09  270.00   10.20   17.42    3.2600   36.67200   -1.43500 9000.000
  5282   20.12   26.728  -51.30 9000.0   12.3473    6.1400  129.19  270.00   10.60   17.41    3.2500   36.67300   -1.43500 9000.000
  5284   20.08   26.741  -51.41 9000.0   12.3476    6.1500  129.38  271.00   10.90   17.40    3.2500   36.67300   -1.43500 9000.000
  5286   20.05   26.750  -51.50 9000.0   12.3096    6.1400  129.53  271.00   11.20   17.40    3.2400   36.67300   -1.43500 9000.000
  5288   20.03   26.757  -51.55 9000.0   12.3095    6.1500  129.62  271.00   11.50   17.39    3.2400   36.67300   -1.43500 9000.000
  5290   20.00   26.767  -51.59 9000.0   12.3100    6.1600  129.77  271.00   11.70   17.39    3.2400   36.67300   -1.43500 9000.000
  5292   19.97   26.776  -51.64 9000.0   12.2717    6.1500  129.92  271.00   12.00   17.38    3.2300   36.67400   -1.43500 9000.000
  5294   19.93   26.789  -51.68 9000.0   12.2719    6.1600  130.11  271.00   12.10   17.37    3.2300   36.67400   -1.43500 9000.000
  5296   19.90   26.799  -51.72 9000.0   12.2724    6.1700  130.26  271.00   12.30   17.37    3.2300   36.67400   -1.43500 9000.000
  5298   19.87   26.809  -51.75 9000.0   12.3110    6.2000  130.40  270.00   12.40   17.36    3.2400   36.67400   -1.43500 9000.000
  5300   19.84   26.819  -51.77 9000.0   12.3500    6.2200  130.55  270.00   12.50   17.36    3.2500   36.67400   -1.43500 9000.000
  5302   19.80   26.832  -51.80 9000.0   12.3502    6.2400  130.75  270.00   12.50   17.35    3.2500   36.67500   -1.43500 9000.000
  5304   19.78   26.838  -51.64 9000.0   12.3117    6.2200  130.84  269.00   12.60   17.34    3.2400   36.67500   -1.43500 9000.000
  5306   19.76   26.845  -51.34 9000.0   12.3120    6.2300  130.94  269.00   12.60   17.34    3.2400   36.67500   -1.43500 9000.000
  5308   19.72   26.858  -50.99 9000.0   12.3123    6.2400  131.14  268.00   12.60   17.33    3.2400   36.67500   -1.43500 9000.000
  5310   19.68   26.871  -50.81 9000.0   12.3511    6.2800  131.34  268.00   12.60   17.32    3.2500   36.67600   -1.43500 9000.000
  5312   19.65   26.881  -50.66 9000.0   12.3901    6.3100  131.49  267.00   12.60   17.32    3.2600   36.67600   -1.43500 9000.000
  5314   19.63   26.888  -50.46 9000.0   12.3904    6.3100  131.59  266.00   12.60   17.32    3.2600   36.67600   -1.43500 9000.000
  5316   19.61   26.895  -50.43 9000.0   12.3519    6.3000  131.69  266.00   12.60   17.31    3.2500   36.67600   -1.43500 9000.000
  5318   19.59   26.901  -50.42 9000.0   12.3903    6.3200  131.79  265.00   12.60   17.30    3.2600   36.67600   -1.43500 9000.000
  5320   19.56   26.911  -50.37 9000.0   12.3523    6.3200  131.94  265.00   12.50   17.30    3.2500   36.67700   -1.43500 9000.000
  5322   19.53   26.921  -50.27 9000.0   12.3529    6.3300  132.08  264.00   12.40   17.30    3.2500   36.67700   -1.43500 9000.000
  5324   19.49   26.935  -50.18 9000.0   12.3147    6.3200  132.28  263.00   12.40   17.29    3.2400   36.67700   -1.43500 9000.000
  5326   19.45   26.948  -50.07 9000.0   12.2769    6.3100  132.48  263.00   12.30   17.29    3.2300   36.67800   -1.43500 9000.000
  5328   19.43   26.955  -49.86 9000.0   12.2768    6.3200  132.58  262.00   12.20   17.28    3.2300   36.67800   -1.43500 9000.000
  5330   19.40   26.965  -49.64 9000.0   12.2770    6.3300  132.73  262.00   12.10   17.27    3.2300   36.67800   -1.43500 9000.000
  5332   19.38   26.972  -49.43 9000.0   12.3158    6.3500  132.83  261.00   12.00   17.27    3.2400   36.67800   -1.43500 9000.000
  5334   19.34   26.985  -49.35 9000.0   12.3161    6.3700  133.03  260.00   11.90   17.26    3.2400   36.67800   -1.43500 9000.000
  5336   19.30   26.999  -49.36 9000.0   12.3164    6.3800  133.24  260.00   11.70   17.25    3.2400   36.67900   -1.43500 9000.000
  5338   19.26   27.012  -49.32 9000.0   12.3556    6.4200  133.44  259.00   11.60   17.25    3.2500   36.67900   -1.43500 9000.000
  5340   19.23   27.022  -49.27 9000.0   12.3173    6.4100  133.59  259.00   11.50   17.24    3.2400   36.67900   -1.43500 9000.000
  5342   19.21   27.029  -48.24 9000.0   12.3557    6.4300  133.69  258.00   11.40   17.23    3.2500   36.67900   -1.43500 9000.000
  5344   19.18   27.040  -48.32 9000.0   12.3558    6.4400  133.84  258.00   11.30   17.22    3.2500   36.67900   -1.43500 9000.000
  5346   19.16   27.046  -47.98 9000.0   12.3562    6.4500  133.95  257.00   11.20   17.22    3.2500   36.68000   -1.43500 9000.000
  5348   19.14   27.053  -47.34 9000.0   12.3946    6.4800  134.05  257.00   11.20   17.21    3.2600   36.68000   -1.43500 9000.000
  5350   19.10   27.067  -47.34 9000.0   12.3573    6.4700  134.25  257.00   11.20   17.22    3.2500   36.68000   -1.43500 9000.000
  5352   19.06   27.081  -47.36 9000.0   12.4346    6.5200  134.46  257.00   11.10   17.21    3.2700   36.68000   -1.43400 9000.000
  5354   19.02   27.095  -47.37 9000.0   12.4739    6.5600  134.66  256.00   11.10   17.21    3.2800   36.68000   -1.43400 9000.000
  5356   19.00   27.102  -47.20 9000.0   12.4738    6.5700  134.77  256.00   11.00   17.20    3.2800   36.68000   -1.43400 9000.000
  5358   18.97   27.112  -47.00 9000.0   12.5125    6.6000  134.92  256.00   10.90   17.19    3.2900   36.68100   -1.43400 9000.000
  5360   18.95   27.119  -46.97 9000.0   12.5513    6.6200  135.03  255.00   10.80   17.19    3.3000   36.68100   -1.43400 9000.000
  5362   18.92   27.130  -46.93 9000.0   12.6285    6.6700  135.19  255.00   10.60   17.18    3.3200   36.68100   -1.43400 9000.000
  5364   18.90   27.137  -46.93 9000.0   12.6284    6.6800  135.29  254.00   10.40   17.17    3.3200   36.68100   -1.43400 9000.000
  5366   18.87   27.147  -46.88 9000.0   12.6290    6.6900  135.45  254.00   10.10   17.17    3.3200   36.68100   -1.43400 9000.000
  5368   18.83   27.162  -46.74 9000.0   12.6294    6.7100  135.66  253.00    9.70   17.16    3.3200   36.68200   -1.43400 9000.000
  5370   18.80   27.172  -46.59 9000.0   12.6295    6.7200  135.82  252.00    9.30   17.15    3.3200   36.68200   -1.43400 9000.000
  5372   18.77   27.183  -46.24 9000.0   12.7071    6.7700  135.98  251.00    8.90   17.15    3.3400   36.68200   -1.43400 9000.000
  5374   18.74   27.193  -46.11 9000.0   12.6302    6.7400  136.14  250.00    8.40   17.14    3.3200   36.68200   -1.43400 9000.000
  5376   18.72   27.201  -46.02 9000.0   12.7077    6.7900  136.25  248.00    7.90   17.14    3.3400   36.68200   -1.43400 9000.000
  5378   18.69   27.211  -45.93 9000.0   12.7078    6.8000  136.41  247.00    7.40   17.13    3.3400   36.68200   -1.43400 9000.000
  5380   18.65   27.226  -45.84 9000.0   12.6311    6.7700  136.62  244.00    6.90   17.12    3.3200   36.68200   -1.43400 9000.000
  5382   18.62   27.236  -45.74 9000.0   12.7088    6.8300  136.78  242.00    6.50   17.12    3.3400   36.68300   -1.43400 9000.000
  5384   18.59   27.247  -45.74 9000.0   12.6319    6.8000  136.94  238.00    6.00   17.11    3.3200   36.68300   -1.43400 9000.000
  5386   18.56   27.258  -45.83 9000.0   12.6329    6.8100  137.11  234.00    5.70   17.12    3.3200   36.68300   -1.43400 9000.000
  5388   18.54   27.265  -45.92 9000.0   12.6714    6.8300  137.21  230.00    5.40   17.11    3.3300   36.68300   -1.43400 9000.000
  5390   18.51   27.276  -45.90 9000.0   12.6335    6.8300  137.37  225.00    5.20   17.11    3.3200   36.68300   -1.43300 9000.000
  5392   18.48   27.287  -45.77 9000.0   12.6722    6.8600  137.54  220.00    5.00   17.10    3.3300   36.68300   -1.43300 9000.000
  5394   18.43   27.305  -45.60 9000.0   12.6728    6.8800  137.81  215.00    5.00   17.09    3.3300   36.68300   -1.43400 9000.000
  5396   18.40   27.315  -45.46 9000.0   12.6344    6.8700  137.97  210.00    5.00   17.08    3.3200   36.68300   -1.43300 9000.000
  5398   18.38   27.323  -45.36 9000.0   12.6348    6.8700  138.08  206.00    5.00   17.08    3.3200   36.68300   -1.43300 9000.000
  5400   18.35   27.333  -45.26 9000.0   12.6350    6.8900  138.24  202.00    5.10   17.07    3.3200   36.68300   -1.43300 9000.000
  5402   18.33   27.341  -45.15 9000.0   12.5969    6.8700  138.35  200.00    5.30   17.07    3.3100   36.68300   -1.43300 9000.000
  5404   18.31   27.348  -45.05 9000.0   12.6354    6.9000  138.46  198.00    5.40   17.06    3.3200   36.68300   -1.43300 9000.000
  5406   18.28   27.359  -44.94 9000.0   12.5975    6.8900  138.62  196.00    5.50   17.06    3.3100   36.68300   -1.43300 9000.000
  5408   18.25   27.370  -44.83 9000.0   12.5977    6.9000  138.79  196.00    5.70   17.05    3.3100   36.68300   -1.43300 9000.000
  5410   18.22   27.381  -44.82 9000.0   12.5979    6.9100  138.95  196.00    5.80   17.04    3.3100   36.68300   -1.43300 9000.000
  5412   18.19   27.392  -44.84 9000.0   12.5985    6.9300  139.11  196.00    5.90   17.04    3.3100   36.68300   -1.43300 9000.000
  5414   18.16   27.403  -44.84 9000.0   12.5987    6.9400  139.28  197.00    6.00   17.03    3.3100   36.68300   -1.43200 9000.000
  5416   18.14   27.410  -44.83 9000.0   12.5605    6.9200  139.39  198.00    6.10   17.03    3.3000   36.68300   -1.43200 9000.000
  5418   18.12   27.418  -44.86 9000.0   12.5995    6.9500  139.50  199.00    6.20   17.03    3.3100   36.68300   -1.43200 9000.000
  5420   18.10   27.425  -44.86 9000.0   12.5990    6.9600  139.61  200.00    6.30   17.01    3.3100   36.68300   -1.43200 9000.000
  5422   18.07   27.436  -44.88 9000.0   12.5611    6.9500  139.77  202.00    6.40   17.01    3.3000   36.68300   -1.43200 9000.000
  5424   18.04   27.448  -44.96 9000.0   12.6003    6.9800  139.94  203.00    6.50   17.01    3.3100   36.68300   -1.43200 9000.000
  5426   18.00   27.462  -45.06 9000.0   12.6011    7.0000  140.16  205.00    6.70   17.01    3.3100   36.68300   -1.43200 9000.000
  5428   17.98   27.470  -45.12 9000.0   12.6011    7.0100  140.27  206.00    6.80   17.00    3.3100   36.68400   -1.43200 9000.000
  5430   17.95   27.481  -45.19 9000.0   12.6788    7.0600  140.43  208.00    6.80   17.00    3.3300   36.68300   -1.43100 9000.000
  5432   17.92   27.492  -45.29 9000.0   12.6790    7.0800  140.60  209.00    6.90   16.99    3.3300   36.68300   -1.43100 9000.000
  5434   17.89   27.503  -45.38 9000.0   12.6797    7.0900  140.77  211.00    7.00   16.99    3.3300   36.68400   -1.43100 9000.000
  5436   17.86   27.514  -45.47 9000.0   12.7184    7.1200  140.94  212.00    7.00   16.98    3.3400   36.68400   -1.43100 9000.000
  5438   17.84   27.522  -45.55 9000.0   12.6803    7.1100  141.05  214.00    7.00   16.98    3.3300   36.68400   -1.43100 9000.000
  5440   17.81   27.533  -45.66 9000.0   12.6805    7.1200  141.22  215.00    7.10   16.97    3.3300   36.68400   -1.43100 9000.000
  5442   17.77   27.548  -45.77 9000.0   12.7199    7.1600  141.44  217.00    7.10   16.97    3.3400   36.68400   -1.43100 9000.000
  5444   17.74   27.559  -45.83 9000.0   12.6045    7.1100  141.61  218.00    7.10   16.96    3.3100   36.68400   -1.43100 9000.000
  5446   17.72   27.567  -45.86 9000.0   12.6435    7.1400  141.73  220.00    7.10   16.96    3.3200   36.68400   -1.43100 9000.000
  5448   17.70   27.574  -45.90 9000.0   12.6821    7.1700  141.84  221.00    7.10   16.95    3.3300   36.68400   -1.43100 9000.000
  5450   17.68   27.582  -45.95 9000.0   12.5664    7.1100  141.95  223.00    7.20   16.94    3.3000   36.68400   -1.43100 9000.000
  5452   17.65   27.593  -46.04 9000.0   12.6056    7.1400  142.12  224.00    7.20   16.94    3.3100   36.68400   -1.43000 9000.000
  5454   17.62   27.605  -46.17 9000.0   12.6448    7.1800  142.29  226.00    7.30   16.94    3.3200   36.68500   -1.43000 9000.000
  5456   17.58   27.620  -46.30 9000.0   12.6067    7.1700  142.52  227.00    7.40   16.93    3.3100   36.68500   -1.43000 9000.000
  5458   17.55   27.631  -46.34 9000.0   12.6459    7.2100  142.69  228.00    7.60   16.93    3.3200   36.68500   -1.43000 9000.000
  5460   17.53   27.639  -46.29 9000.0   12.6459    7.2100  142.80  229.00    7.80   16.92    3.3200   36.68500   -1.43000 9000.000
  5462   17.50   27.650  -46.24 9000.0   12.6470    7.2300  142.97  230.00    7.90   16.93    3.3200   36.68500   -1.43000 9000.000
  5464   17.48   27.658  -46.23 9000.0   12.6471    7.2400  143.09  231.00    8.10   16.92    3.3200   36.68500   -1.43000 9000.000
  5466   17.44   27.673  -46.23 9000.0   12.6090    7.2300  143.31  232.00    8.30   16.91    3.3100   36.68500   -1.43000 9000.000
  5468   17.41   27.684  -46.20 9000.0   12.6096    7.2400  143.49  232.00    8.50   16.91    3.3100   36.68500   -1.43000 9000.000
  5470   17.38   27.696  -46.16 9000.0   12.5713    7.2300  143.66  232.00    8.70   16.90    3.3000   36.68500   -1.42900 9000.000
  5472   17.35   27.707  -46.11 9000.0   12.5334    7.2200  143.83  232.00    8.90   16.90    3.2900   36.68600   -1.42900 9000.000
  5474   17.33   27.715  -46.01 9000.0   12.5339    7.2300  143.94  233.00    9.00   16.90    3.2900   36.68600   -1.42900 9000.000
  5476   17.30   27.727  -45.94 9000.0   12.4955    7.2200  144.11  232.00    9.20   16.89    3.2800   36.68600   -1.42900 9000.000
  5478   17.27   27.738  -45.81 9000.0   12.4962    7.2400  144.29  232.00    9.30   16.89    3.2800   36.68600   -1.42900 9000.000
  5480   17.24   27.750  -45.84 9000.0   12.4965    7.2500  144.46  232.00    9.40   16.88    3.2800   36.68600   -1.42900 9000.000
  5482   17.21   27.761  -45.92 9000.0   12.4971    7.2600  144.63  232.00    9.50   16.88    3.2800   36.68600   -1.42900 9000.000
  5484   17.18   27.773  -46.01 9000.0   12.4974    7.2700  144.80  232.00    9.60   16.87    3.2800   36.68600   -1.42900 9000.000
  5486   17.15   27.785  -46.09 9000.0   12.4981    7.2900  144.97  231.00    9.70   16.87    3.2800   36.68600   -1.42900 9000.000
  5488   17.12   27.796  -46.15 9000.0   12.4602    7.2800  145.15  231.00    9.80   16.87    3.2700   36.68700   -1.42900 9000.000
  5490   17.10   27.804  -46.23 9000.0   12.3831    7.2400  145.26  231.00    9.80   16.86    3.2500   36.68700   -1.42900 9000.000
  5492   17.08   27.812  -46.29 9000.0   12.3831    7.2500  145.37  231.00    9.80   16.85    3.2500   36.68700   -1.42800 9000.000
  5494   17.06   27.819  -46.32 9000.0   12.3836    7.2600  145.49  230.00    9.80   16.85    3.2500   36.68700   -1.42800 9000.000
  5496   17.03   27.831  -46.35 9000.0   12.3847    7.2700  145.66  230.00    9.80   16.86    3.2500   36.68700   -1.42800 9000.000
  5498   16.99   27.847  -46.38 9000.0   12.3852    7.2900  145.89  230.00    9.80   16.85    3.2500   36.68700   -1.42800 9000.000
  5500   16.96   27.859  -46.42 9000.0   12.3468    7.2800  146.06  230.00    9.70   16.84    3.2400   36.68800   -1.42800 9000.000
  5502   16.93   27.870  -46.45 9000.0   12.3475    7.2900  146.24  229.00    9.60   16.84    3.2400   36.68800   -1.42800 9000.000
  5504   16.91   27.878  -46.48 9000.0   12.3090    7.2800  146.35  229.00    9.60   16.83    3.2300   36.68800   -1.42800 9000.000
  5506   16.88   27.890  -46.51 9000.0   12.1939    7.2200  146.52  229.00    9.50   16.83    3.2000   36.68800   -1.42800 9000.000
  5508   16.85   27.902  -46.51 9000.0   12.2714    7.2800  146.70  228.00    9.40   16.82    3.2200   36.68800   -1.42800 9000.000
  5510   16.81   27.918  -46.40 9000.0   12.2723    7.3000  146.93  227.00    9.30   16.82    3.2200   36.68800   -1.42800 9000.000
  5512   16.78   27.930  -46.46 9000.0   12.2730    7.3100  147.10  227.00    9.30   16.82    3.2200   36.68800   -1.42700 9000.000
  5514   16.75   27.941  -46.55 9000.0   12.2737    7.3300  147.27  226.00    9.20   16.82    3.2200   36.68800   -1.42700 9000.000
  5516   16.73   27.949  -46.64 9000.0   12.1966    7.2900  147.39  225.00    9.10   16.81    3.2000   36.68800   -1.42700 9000.000
  5518   16.70   27.961  -46.61 9000.0   12.1968    7.3000  147.56  223.00    9.00   16.80    3.2000   36.68900   -1.42700 9000.000
  5520   16.67   27.973  -46.58 9000.0   12.1589    7.2900  147.73  222.00    9.00   16.80    3.1900   36.68900   -1.42700 9000.000
  5522   16.65   27.981  -46.61 9000.0   12.1594    7.3000  147.85  220.00    8.90   16.80    3.1900   36.68900   -1.42700 9000.000
  5524   16.62   27.993  -46.67 9000.0   12.1597    7.3200  148.02  219.00    8.90   16.79    3.1900   36.68900   -1.42600 9000.000
  5526   16.60   28.001  -46.75 9000.0   12.1211    7.3000  148.14  217.00    8.80   16.78    3.1800   36.68900   -1.42600 9000.000
  5528   16.57   28.013  -46.81 9000.0   12.1219    7.3200  148.31  215.00    8.80   16.78    3.1800   36.68900   -1.42600 9000.000
  5530   16.55   28.021  -46.85 9000.0   12.0451    7.2800  148.43  212.00    8.70   16.78    3.1600   36.68900   -1.42600 9000.000
  5532   16.52   28.033  -46.91 9000.0   12.0458    7.2900  148.60  210.00    8.70   16.78    3.1600   36.68900   -1.42600 9000.000
  5534   16.49   28.045  -46.99 9000.0   11.9693    7.2600  148.77  208.00    8.70   16.78    3.1400   36.68900   -1.42600 9000.000
  5536   16.46   28.057  -47.06 9000.0   11.9310    7.2500  148.94  205.00    8.70   16.77    3.1300   36.68900   -1.42600 9000.000
  5538   16.44   28.065  -47.12 9000.0   11.9315    7.2600  149.06  202.00    8.70   16.77    3.1300   36.68900   -1.42600 9000.000
  5540   16.42   28.073  -47.17 9000.0   11.8933    7.2400  149.17  200.00    8.80   16.77    3.1200   36.68900   -1.42500 9000.000
  5542   16.40   28.081  -47.23 9000.0   11.8934    7.2500  149.29  198.00    8.90   16.76    3.1200   36.69000   -1.42500 9000.000
