   158  734.74    2.766   13.00   59.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6200 9000.00000 9000.00000 9000.000
   160  733.62    2.779   12.85   59.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6200 9000.00000 9000.00000 9000.000
   162  732.43    2.793   12.68   60.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6200 9000.00000 9000.00000 9000.000
   164  731.12    2.808   12.50   62.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6200 9000.00000 9000.00000 9000.000
   166  729.87    2.822   12.38   63.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6200 9000.00000 9000.00000 9000.000
   168  728.71    2.836   12.32   63.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6200 9000.00000 9000.00000 9000.000
   170  727.45    2.850   12.20   63.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6200 9000.00000 9000.00000 9000.000
   172  726.32    2.863   12.07   63.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6100 9000.00000 9000.00000 9000.000
   174  725.46    2.873   12.03   63.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6100 9000.00000 9000.00000 9000.000
   176  724.59    2.883   11.93   63.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6100 9000.00000 9000.00000 9000.000
   178  723.71    2.893   11.80   63.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6100 9000.00000 9000.00000 9000.000
   180  722.97    2.902   11.83   62.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6100 9000.00000 9000.00000 9000.000
   182  722.22    2.911   11.91   60.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6100 9000.00000 9000.00000 9000.000
   184  721.16    2.923   11.89   58.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6100 9000.00000 9000.00000 9000.000
   186  720.06    2.936   11.69   59.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6100 9000.00000 9000.00000 9000.000
   188  718.96    2.948   11.48   61.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6100 9000.00000 9000.00000 9000.000
   190  717.92    2.961   11.37   61.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6100 9000.00000 9000.00000 9000.000
   192  717.02    2.971   11.48   58.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6000 9000.00000 9000.00000 9000.000
   194  716.08    2.982   11.63   55.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6000 9000.00000 9000.00000 9000.000
   196  715.08    2.994   11.54   54.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6000 9000.00000 9000.00000 9000.000
   198  714.13    3.005   11.36   55.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6000 9000.00000 9000.00000 9000.000
   200  713.19    3.016   11.22   56.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6000 9000.00000 9000.00000 9000.000
   202  712.27    3.027   11.20   55.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6000 9000.00000 9000.00000 9000.000
   204  711.35    3.037   11.21   53.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6000 9000.00000 9000.00000 9000.000
   206  710.58    3.046   11.19   52.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5900 9000.00000 9000.00000 9000.000
   208  709.96    3.054   11.22   51.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.6000 9000.00000 9000.00000 9000.000
   210  709.26    3.062   11.35   48.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5900 9000.00000 9000.00000 9000.000
   212  708.42    3.072   11.43   46.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5900 9000.00000 9000.00000 9000.000
   214  707.55    3.082   11.46   44.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5900 9000.00000 9000.00000 9000.000
   216  706.62    3.093   11.81   38.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5900 9000.00000 9000.00000 9000.000
   218  705.77    3.103   12.29   29.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5900 9000.00000 9000.00000 9000.000
   220  704.94    3.113   12.62   23.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5800 9000.00000 9000.00000 9000.000
   222  704.19    3.122   12.68   21.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5800 9000.00000 9000.00000 9000.000
   224  703.56    3.129   12.78   19.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5800 9000.00000 9000.00000 9000.000
   226  702.91    3.137   12.80   17.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5700 9000.00000 9000.00000 9000.000
   228  702.20    3.146   12.73   17.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5700 9000.00000 9000.00000 9000.000
   230  701.48    3.154   12.71   16.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5700 9000.00000 9000.00000 9000.000
   232  700.84    3.162   12.71   16.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5600 9000.00000 9000.00000 9000.000
   234  700.20    3.170   12.71   16.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5600 9000.00000 9000.00000 9000.000
   236  699.38    3.179   12.58   16.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5600 9000.00000 9000.00000 9000.000
   238  698.37    3.191   12.40   16.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5600 9000.00000 9000.00000 9000.000
   240  697.39    3.203   12.29   16.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5600 9000.00000 9000.00000 9000.000
   242  696.59    3.213   12.32   16.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5500 9000.00000 9000.00000 9000.000
   244  695.97    3.220   12.31   16.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5500 9000.00000 9000.00000 9000.000
   246  695.31    3.228   12.18   16.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5500 9000.00000 9000.00000 9000.000
   248  694.43    3.239   12.00   16.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5500 9000.00000 9000.00000 9000.000
   250  693.38    3.251   11.82   16.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5500 9000.00000 9000.00000 9000.000
   252  692.29    3.265   11.71   16.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5500 9000.00000 9000.00000 9000.000
   254  691.15    3.278   11.60   16.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5500 9000.00000 9000.00000 9000.000
   256  690.14    3.291   11.53   16.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5500 9000.00000 9000.00000 9000.000
   258  689.35    3.300   11.53   16.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5500 9000.00000 9000.00000 9000.000
   260  688.64    3.309   11.48   16.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5400 9000.00000 9000.00000 9000.000
   262  687.89    3.318   11.37   16.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5400 9000.00000 9000.00000 9000.000
   264  687.21    3.326   11.22   16.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5400 9000.00000 9000.00000 9000.000
   266  686.37    3.336   11.05   16.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5400 9000.00000 9000.00000 9000.000
   268  685.32    3.349   10.90   16.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5400 9000.00000 9000.00000 9000.000
   270  684.20    3.363   10.81   17.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5400 9000.00000 9000.00000 9000.000
   272  683.29    3.374   10.76   17.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5400 9000.00000 9000.00000 9000.000
   274  682.63    3.382   10.72   16.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5400 9000.00000 9000.00000 9000.000
   276  682.00    3.389   10.64   16.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5300 9000.00000 9000.00000 9000.000
   278  681.41    3.397   10.55   17.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5300 9000.00000 9000.00000 9000.000
   280  680.83    3.404   10.42   17.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5300 9000.00000 9000.00000 9000.000
   282  680.11    3.412   10.30   17.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5300 9000.00000 9000.00000 9000.000
   284  679.22    3.423   10.20   17.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5300 9000.00000 9000.00000 9000.000
   286  678.17    3.436   10.12   17.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5300 9000.00000 9000.00000 9000.000
   288  677.24    3.448   10.04   17.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5300 9000.00000 9000.00000 9000.000
   290  676.33    3.459    9.96   17.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5300 9000.00000 9000.00000 9000.000
   292  675.33    3.471    9.85   17.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5300 9000.00000 9000.00000 9000.000
   294  674.39    3.483    9.74   17.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5300 9000.00000 9000.00000 9000.000
   296  673.63    3.492    9.65   17.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5200 9000.00000 9000.00000 9000.000
   298  672.95    3.500    9.55   17.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5200 9000.00000 9000.00000 9000.000
   300  672.16    3.510    9.43   17.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5200 9000.00000 9000.00000 9000.000
   302  671.28    3.521    9.28   18.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5200 9000.00000 9000.00000 9000.000
   304  670.46    3.531    9.21   18.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5200 9000.00000 9000.00000 9000.000
   306  669.70    3.540    9.15   18.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5200 9000.00000 9000.00000 9000.000
   308  668.85    3.551    9.02   18.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5200 9000.00000 9000.00000 9000.000
   310  667.89    3.563    8.92   18.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5200 9000.00000 9000.00000 9000.000
   312  667.02    3.573    8.86   18.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5200 9000.00000 9000.00000 9000.000
   314  666.22    3.583    8.79   18.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5200 9000.00000 9000.00000 9000.000
   316  665.46    3.593    8.71   18.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5100 9000.00000 9000.00000 9000.000
   318  664.71    3.602    8.63   19.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5100 9000.00000 9000.00000 9000.000
   320  663.92    3.612    8.47   19.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5100 9000.00000 9000.00000 9000.000
   322  663.10    3.622    8.30   19.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5100 9000.00000 9000.00000 9000.000
   324  662.33    3.632    8.19   20.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5100 9000.00000 9000.00000 9000.000
   326  661.62    3.641    8.14   20.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5100 9000.00000 9000.00000 9000.000
   328  660.89    3.650    8.06   20.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5100 9000.00000 9000.00000 9000.000
   330  660.12    3.659    7.96   20.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5100 9000.00000 9000.00000 9000.000
   332  659.39    3.668    7.90   19.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5100 9000.00000 9000.00000 9000.000
   334  658.67    3.677    7.88   19.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5100 9000.00000 9000.00000 9000.000
   336  657.93    3.687    7.83   19.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5100 9000.00000 9000.00000 9000.000
   338  657.23    3.695    7.71   19.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5100 9000.00000 9000.00000 9000.000
   340  656.49    3.705    7.60   19.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5100 9000.00000 9000.00000 9000.000
   342  655.74    3.714    7.51   20.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5100 9000.00000 9000.00000 9000.000
   344  655.06    3.723    7.41   20.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5100 9000.00000 9000.00000 9000.000
   346  654.43    3.731    7.34   20.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5000 9000.00000 9000.00000 9000.000
   348  653.74    3.739    7.24   20.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5000 9000.00000 9000.00000 9000.000
   350  652.95    3.749    7.08   20.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5000 9000.00000 9000.00000 9000.000
   352  652.21    3.759    7.00   21.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5000 9000.00000 9000.00000 9000.000
   354  651.50    3.767    6.97   21.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5000 9000.00000 9000.00000 9000.000
   356  650.81    3.776    6.85   21.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5000 9000.00000 9000.00000 9000.000
   358  650.14    3.785    6.72   21.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5000 9000.00000 9000.00000 9000.000
   360  649.46    3.793    6.68   21.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5000 9000.00000 9000.00000 9000.000
   362  648.88    3.800    6.68   21.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5000 9000.00000 9000.00000 9000.000
   364  648.29    3.808    6.60   21.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5000 9000.00000 9000.00000 9000.000
   366  647.56    3.817    6.45   21.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5000 9000.00000 9000.00000 9000.000
   368  646.80    3.827    6.35   21.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5000 9000.00000 9000.00000 9000.000
   370  646.10    3.836    6.26   21.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5000 9000.00000 9000.00000 9000.000
   372  645.37    3.845    6.19   21.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5000 9000.00000 9000.00000 9000.000
   374  644.50    3.856    6.10   21.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5000 9000.00000 9000.00000 9000.000
   376  643.44    3.869    5.92   22.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5000 9000.00000 9000.00000 9000.000
   378  642.45    3.882    5.81   22.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5000 9000.00000 9000.00000 9000.000
   380  641.70    3.892    5.76   22.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.5000 9000.00000 9000.00000 9000.000
   382  641.06    3.900    5.68   22.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4900 9000.00000 9000.00000 9000.000
   384  640.39    3.908    5.58   22.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4900 9000.00000 9000.00000 9000.000
   386  639.68    3.917    5.51   22.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4900 9000.00000 9000.00000 9000.000
   388  639.00    3.926    5.47   22.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4900 9000.00000 9000.00000 9000.000
   390  638.40    3.934    5.40   22.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4900 9000.00000 9000.00000 9000.000
   392  637.70    3.943    5.26   23.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4900 9000.00000 9000.00000 9000.000
   394  636.97    3.952    5.14   23.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4900 9000.00000 9000.00000 9000.000
   396  636.30    3.961    5.12   23.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4900 9000.00000 9000.00000 9000.000
   398  635.60    3.970    5.11   23.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4900 9000.00000 9000.00000 9000.000
   400  634.86    3.979    4.99   23.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4900 9000.00000 9000.00000 9000.000
   402  634.06    3.989    4.85   23.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4900 9000.00000 9000.00000 9000.000
   404  633.15    4.001    4.75   23.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4900 9000.00000 9000.00000 9000.000
   406  632.09    4.015    4.59   24.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4900 9000.00000 9000.00000 9000.000
   408  631.05    4.028    4.43   24.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4900 9000.00000 9000.00000 9000.000
   410  630.10    4.040    4.30   24.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4900 9000.00000 9000.00000 9000.000
   412  629.14    4.053    4.17   24.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4900 9000.00000 9000.00000 9000.000
   414  628.25    4.064    4.12   24.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4900 9000.00000 9000.00000 9000.000
   416  627.36    4.076    4.05   24.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4900 9000.00000 9000.00000 9000.000
   418  626.59    4.086    3.94   24.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4900 9000.00000 9000.00000 9000.000
   420  625.92    4.094    3.82   25.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4900 9000.00000 9000.00000 9000.000
   422  625.19    4.104    3.88   26.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4800 9000.00000 9000.00000 9000.000
   424  624.52    4.113    4.00   28.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4800 9000.00000 9000.00000 9000.000
   426  623.85    4.121    4.00   28.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4800 9000.00000 9000.00000 9000.000
   428  623.02    4.132    3.88   28.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4800 9000.00000 9000.00000 9000.000
   430  622.15    4.143    3.77   29.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4800 9000.00000 9000.00000 9000.000
   432  621.43    4.153    3.76   28.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4700 9000.00000 9000.00000 9000.000
   434  620.92    4.160    3.77   28.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   436  620.49    4.165    3.71   28.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   438  620.02    4.171    3.60   28.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   440  619.47    4.179    3.48   28.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   442  619.01    4.185    3.40   28.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   444  618.55    4.190    3.35   28.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4500 9000.00000 9000.00000 9000.000
   446  617.97    4.198    3.31   28.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4500 9000.00000 9000.00000 9000.000
   448  617.31    4.207    3.29   27.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4500 9000.00000 9000.00000 9000.000
   450  616.70    4.215    3.29   27.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4500 9000.00000 9000.00000 9000.000
   452  616.06    4.223    3.28   26.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   454  615.26    4.234    3.18   25.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   456  614.43    4.245    3.05   25.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   458  613.69    4.254    2.97   25.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   460  613.05    4.263    2.94   24.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   462  612.47    4.271    2.90   24.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   464  611.89    4.278    2.85   23.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4700 9000.00000 9000.00000 9000.000
   466  611.30    4.286    2.76   23.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4700 9000.00000 9000.00000 9000.000
   468  610.63    4.295    2.70   23.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4700 9000.00000 9000.00000 9000.000
   470  609.86    4.305    2.64   23.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4800 9000.00000 9000.00000 9000.000
   472  609.15    4.314    2.57   24.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4800 9000.00000 9000.00000 9000.000
   474  608.62    4.321    2.51   24.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4800 9000.00000 9000.00000 9000.000
   476  608.17    4.327    2.44   25.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4800 9000.00000 9000.00000 9000.000
   478  607.71    4.334    2.37   25.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4800 9000.00000 9000.00000 9000.000
   480  607.20    4.340    2.32   25.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4800 9000.00000 9000.00000 9000.000
   482  606.65    4.348    2.23   25.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4800 9000.00000 9000.00000 9000.000
   484  606.10    4.355    2.19   26.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4800 9000.00000 9000.00000 9000.000
   486  605.56    4.362    2.15   26.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4800 9000.00000 9000.00000 9000.000
   488  605.01    4.370    2.07   26.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4700 9000.00000 9000.00000 9000.000
   490  604.49    4.376    2.02   26.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4700 9000.00000 9000.00000 9000.000
   492  603.91    4.384    1.98   26.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4700 9000.00000 9000.00000 9000.000
   494  603.33    4.392    1.87   26.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4700 9000.00000 9000.00000 9000.000
   496  602.70    4.400    1.77   27.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4700 9000.00000 9000.00000 9000.000
   498  602.04    4.409    1.72   27.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4700 9000.00000 9000.00000 9000.000
   500  601.27    4.419    1.69   27.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4700 9000.00000 9000.00000 9000.000
   502  600.35    4.432    1.63   26.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   504  599.39    4.445    1.50   26.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   506  598.54    4.456    1.45   26.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   508  597.68    4.468    1.48   25.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   510  596.82    4.479    1.45   25.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   512  596.11    4.489    1.42   24.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   514  595.54    4.497    1.40   24.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   516  595.02    4.504    1.34   24.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   518  594.40    4.512    1.26   24.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   520  593.71    4.521    1.19   24.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   522  593.07    4.530    1.16   24.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   524  592.53    4.537    1.13   25.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   526  591.99    4.545    1.04   25.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   528  591.42    4.552    0.94   25.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   530  590.88    4.560    0.90   25.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   532  590.38    4.567    0.83   25.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   534  589.89    4.573    0.74   25.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   536  589.40    4.580    0.70   25.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   538  588.87    4.587    0.66   25.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   540  588.33    4.594    0.59   25.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   542  587.82    4.601    0.46   26.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
   544  587.30    4.608    0.39   26.0 9000.0000 9000.0000    0.00 9000.00 9000.00 9000.00    0.4600 9000.00000 9000.00000 9000.000
