  4468   25.93   24.943  -49.12    1.0   15.4303    5.9500  108.80  255.00   15.20   16.75    4.2100 9000.00000 9000.00000 9000.000
  4470   25.89   24.953  -49.09    1.0   15.4303    5.9600  108.99  255.00   15.20   16.74    4.2100 9000.00000 9000.00000 9000.000
  4472   25.85   24.963  -49.10    1.0   15.4308    5.9700  109.17  256.00   15.10   16.74    4.2100 9000.00000 9000.00000 9000.000
  4474   25.81   24.973  -49.05    1.0   15.4679    5.9900  109.36  256.00   15.00   16.73    4.2200 9000.00000 9000.00000 9000.000
  4476   25.77   24.983  -49.01    1.0   15.4679    6.0000  109.55  257.00   14.90   16.72    4.2200 9000.00000 9000.00000 9000.000
  4478   25.73   24.993  -49.00    1.0   15.4685    6.0100  109.74  258.00   14.80   16.72    4.2200 9000.00000 9000.00000 9000.000
  4480   25.69   25.004  -49.00    1.0   15.5056    6.0400  109.93  258.00   14.80   16.71    4.2300 9000.00000 9000.00000 9000.000
  4482   25.66   25.011  -49.04    1.0   15.5060    6.0400  110.08  259.00   14.70   16.71    4.2300 9000.00000 9000.00000 9000.000
  4484   25.61   25.024  -49.18    1.0   15.5062    6.0500  110.31  260.00   14.60   16.70    4.2300 9000.00000 9000.00000 9000.000
  4486   25.56   25.037  -49.28    1.0   15.5068    6.0700  110.55  261.00   14.50   16.70    4.2300 9000.00000 9000.00000 9000.000
  4488   25.53   25.045  -49.20    1.0   15.5067    6.0700  110.70  261.00   14.50   16.69    4.2300 9000.00000 9000.00000 9000.000
  4490   25.49   25.055  -49.08    1.0   15.5073    6.0800  110.89  262.00   14.40   16.69    4.2300 9000.00000 9000.00000 9000.000
  4492   25.45   25.065  -49.05    1.0   15.4707    6.0800  111.08  263.00   14.40   16.69    4.2200 9000.00000 9000.00000 9000.000
  4494   25.42   25.073  -49.07    1.0   15.4712    6.0900  111.23  263.00   14.30   16.69    4.2200 9000.00000 9000.00000 9000.000
  4496   25.38   25.083  -49.09    1.0   15.4717    6.1000  111.42  263.00   14.30   16.69    4.2200 9000.00000 9000.00000 9000.000
  4498   25.34   25.094  -49.08    1.0   15.4717    6.1100  111.61  264.00   14.30   16.68    4.2200 9000.00000 9000.00000 9000.000
  4500   25.30   25.104  -49.07    1.0   15.4723    6.1200  111.80  264.00   14.40   16.68    4.2200 9000.00000 9000.00000 9000.000
  4502   25.27   25.112  -49.07    1.0   15.4722    6.1200  111.95  263.00   14.40   16.67    4.2200 9000.00000 9000.00000 9000.000
  4504   25.23   25.122  -49.11    1.0   15.4722    6.1300  112.14  263.00   14.50   16.66    4.2200 9000.00000 9000.00000 9000.000
  4506   25.18   25.135  -49.12    1.0   15.5472    6.1700  112.39  263.00   14.60   16.66    4.2400 9000.00000 9000.00000 9000.000
  4508   25.14   25.146  -49.10    1.0   15.5477    6.1800  112.58  262.00   14.70   16.66    4.2400 9000.00000 9000.00000 9000.000
  4510   25.10   25.156  -49.09    1.0   15.5478    6.1900  112.78  262.00   14.80   16.65    4.2400 9000.00000 9000.00000 9000.000
  4512   25.06   25.167  -49.11    1.0   15.5478    6.2000  112.97  261.00   14.90   16.64    4.2400 9000.00000 9000.00000 9000.000
  4514   25.02   25.177  -49.13    1.0   15.5484    6.2100  113.17  260.00   15.00   16.64    4.2400 9000.00000 9000.00000 9000.000
  4516   24.98   25.188  -49.16    1.0   15.5484    6.2200  113.36  259.00   15.10   16.63    4.2400 9000.00000 9000.00000 9000.000
  4518   24.95   25.195  -49.19    1.0   15.5489    6.2300  113.51  259.00   15.20   16.63    4.2400 9000.00000 9000.00000 9000.000
  4520   24.92   25.203  -49.21    1.0   15.5864    6.2500  113.66  258.00   15.30   16.63    4.2500 9000.00000 9000.00000 9000.000
  4522   24.88   25.214  -49.23    1.0   15.5864    6.2600  113.86  257.00   15.30   16.62    4.2500 9000.00000 9000.00000 9000.000
  4524   24.84   25.224  -49.25    1.0   15.5870    6.2700  114.06  257.00   15.40   16.62    4.2500 9000.00000 9000.00000 9000.000
  4526   24.80   25.235  -49.29    1.0   15.5871    6.2900  114.25  256.00   15.50   16.61    4.2500 9000.00000 9000.00000 9000.000
  4528   24.76   25.246  -49.34    1.0   15.5871    6.3000  114.45  256.00   15.50   16.60    4.2500 9000.00000 9000.00000 9000.000
  4530   24.72   25.256  -49.41    1.0   15.5511    6.2900  114.65  256.00   15.50   16.61    4.2400 9000.00000 9000.00000 9000.000
  4532   24.68   25.267  -49.48    1.0   15.5517    6.3000  114.85  255.00   15.50   16.61    4.2400 9000.00000 9000.00000 9000.000
  4534   24.65   25.275  -49.53    1.0   15.5145    6.2900  115.00  255.00   15.50   16.60    4.2300 9000.00000 9000.00000 9000.000
  4536   24.61   25.285  -49.55    1.0   15.5146    6.3000  115.20  255.00   15.50   16.59    4.2300 9000.00000 9000.00000 9000.000
  4538   24.57   25.296  -49.56    1.0   15.5152    6.3100  115.40  255.00   15.50   16.59    4.2300 9000.00000 9000.00000 9000.000
  4540   24.53   25.307  -49.60    1.0   15.4781    6.3100  115.60  256.00   15.50   16.58    4.2200 9000.00000 9000.00000 9000.000
  4542   24.49   25.317  -49.64    1.0   15.4787    6.3200  115.80  256.00   15.40   16.58    4.2200 9000.00000 9000.00000 9000.000
  4544   24.46   25.325  -49.69    1.0   15.4786    6.3300  115.95  256.00   15.40   16.57    4.2200 9000.00000 9000.00000 9000.000
  4546   24.43   25.333  -49.73    1.0   15.4785    6.3400  116.10  256.00   15.40   16.56    4.2200 9000.00000 9000.00000 9000.000
  4548   24.39   25.344  -49.81    1.0   15.4420    6.3300  116.30  256.00   15.30   16.56    4.2100 9000.00000 9000.00000 9000.000
  4550   24.35   25.355  -49.89    1.0   15.4421    6.3400  116.50  257.00   15.30   16.55    4.2100 9000.00000 9000.00000 9000.000
  4552   24.31   25.365  -49.96    1.0   15.4427    6.3500  116.70  257.00   15.30   16.55    4.2100 9000.00000 9000.00000 9000.000
  4554   24.27   25.376  -49.98    1.0   15.4062    6.3500  116.90  257.00   15.20   16.55    4.2000 9000.00000 9000.00000 9000.000
  4556   24.22   25.390  -50.02    1.0   15.3693    6.3500  117.15  257.00   15.20   16.54    4.1900 9000.00000 9000.00000 9000.000
  4558   24.19   25.398  -50.05    1.0   15.3697    6.3500  117.30  258.00   15.30   16.54    4.1900 9000.00000 9000.00000 9000.000
  4560   24.16   25.406  -50.08    1.0   15.3331    6.3500  117.45  258.00   15.30   16.54    4.1800 9000.00000 9000.00000 9000.000
  4562   24.12   25.417  -50.16    1.0   15.3331    6.3600  117.65  258.00   15.30   16.53    4.1800 9000.00000 9000.00000 9000.000
  4564   24.08   25.427  -50.25    1.0   15.3337    6.3700  117.85  258.00   15.40   16.53    4.1800 9000.00000 9000.00000 9000.000
  4566   24.05   25.436  -50.32    1.0   15.3347    6.3800  118.00  259.00   15.50   16.54    4.1800 9000.00000 9000.00000 9000.000
  4568   24.00   25.449  -50.29    1.0   15.3350    6.3900  118.25  259.00   15.50   16.53    4.1800 9000.00000 9000.00000 9000.000
  4570   23.96   25.460  -50.31    1.0   15.2979    6.3800  118.46  259.00   15.60   16.52    4.1700 9000.00000 9000.00000 9000.000
  4572   23.93   25.468  -50.34    1.0   15.2613    6.3800  118.61  260.00   15.70   16.52    4.1600 9000.00000 9000.00000 9000.000
  4574   23.90   25.476  -50.33    1.0   15.2612    6.3900  118.76  260.00   15.80   16.51    4.1600 9000.00000 9000.00000 9000.000
  4576   23.85   25.490  -50.31    1.0   15.1877    6.3700  119.01  260.00   15.80   16.51    4.1400 9000.00000 9000.00000 9000.000
  4578   23.81   25.501  -50.31    1.0   15.1878    6.3800  119.21  261.00   15.90   16.50    4.1400 9000.00000 9000.00000 9000.000
  4580   23.77   25.512  -50.29    1.0   15.1513    6.3700  119.41  261.00   15.90   16.50    4.1300 9000.00000 9000.00000 9000.000
  4582   23.74   25.520  -50.26    1.0   15.1517    6.3800  119.56  261.00   15.90   16.50    4.1300 9000.00000 9000.00000 9000.000
  4584   23.70   25.531  -50.28    1.0   15.1518    6.3900  119.76  262.00   15.90   16.49    4.1300 9000.00000 9000.00000 9000.000
  4586   23.66   25.542  -50.33    1.0   15.1524    6.4000  119.97  262.00   15.90   16.49    4.1300 9000.00000 9000.00000 9000.000
  4588   23.62   25.553  -50.19    1.0   15.1531    6.4200  120.17  263.00   15.90   16.49    4.1300 9000.00000 9000.00000 9000.000
  4590   23.59   25.562  -50.06    1.0   15.1901    6.4400  120.32  263.00   15.80   16.48    4.1400 9000.00000 9000.00000 9000.000
  4592   23.55   25.573  -50.14    1.0   15.1908    6.4500  120.53  264.00   15.70   16.48    4.1400 9000.00000 9000.00000 9000.000
  4594   23.51   25.584  -50.17    1.0   15.1543    6.4500  120.73  264.00   15.60   16.48    4.1300 9000.00000 9000.00000 9000.000
  4596   23.48   25.592  -50.15    1.0   15.1171    6.4400  120.88  265.00   15.60   16.47    4.1200 9000.00000 9000.00000 9000.000
  4598   23.45   25.601  -50.21    1.0   15.1175    6.4500  121.03  265.00   15.50   16.47    4.1200 9000.00000 9000.00000 9000.000
  4600   23.41   25.612  -50.28    1.0   15.1176    6.4600  121.24  266.00   15.40   16.46    4.1200 9000.00000 9000.00000 9000.000
  4602   23.37   25.623  -50.33    1.0   15.1188    6.4700  121.44  266.00   15.30   16.47    4.1200 9000.00000 9000.00000 9000.000
  4604   23.34   25.631  -50.34    1.0   15.1193    6.4800  121.60  267.00   15.30   16.47    4.1200 9000.00000 9000.00000 9000.000
  4606   23.30   25.642  -50.34    1.0   15.1194    6.4900  121.80  267.00   15.30   16.46    4.1200 9000.00000 9000.00000 9000.000
  4608   23.24   25.659  -50.28    1.0   15.0827    6.4900  122.11  268.00   15.30   16.45    4.1100 9000.00000 9000.00000 9000.000
  4610   23.21   25.668  -50.21    1.0   15.0826    6.5000  122.26  268.00   15.30   16.44    4.1100 9000.00000 9000.00000 9000.000
  4612   23.18   25.676  -50.16    1.0   15.0831    6.5100  122.42  268.00   15.30   16.44    4.1100 9000.00000 9000.00000 9000.000
  4614   23.14   25.687  -50.18    1.0   15.0838    6.5200  122.62  268.00   15.30   16.44    4.1100 9000.00000 9000.00000 9000.000
  4616   23.10   25.699  -50.22    1.0   15.0839    6.5300  122.83  269.00   15.30   16.43    4.1100 9000.00000 9000.00000 9000.000
  4618   23.07   25.707  -50.24    1.0   15.0844    6.5400  122.98  269.00   15.40   16.43    4.1100 9000.00000 9000.00000 9000.000
  4620   23.04   25.716  -50.26    1.0   15.0843    6.5500  123.14  269.00   15.40   16.42    4.1100 9000.00000 9000.00000 9000.000
  4622   23.00   25.727  -50.30    1.0   15.0478    6.5400  123.34  269.00   15.40   16.42    4.1000 9000.00000 9000.00000 9000.000
  4624   22.96   25.738  -50.38    1.0   15.0485    6.5500  123.55  269.00   15.50   16.42    4.1000 9000.00000 9000.00000 9000.000
  4626   22.92   25.750  -50.40    1.0   15.0486    6.5700  123.76  269.00   15.50   16.41    4.1000 9000.00000 9000.00000 9000.000
  4628   22.89   25.758  -50.38    1.0   15.0114    6.5600  123.91  269.00   15.50   16.40    4.0900 9000.00000 9000.00000 9000.000
  4630   22.85   25.770  -50.33    1.0   15.0121    6.5700  124.12  268.00   15.50   16.40    4.0900 9000.00000 9000.00000 9000.000
  4632   22.81   25.781  -50.31    1.0   15.0127    6.5800  124.33  268.00   15.50   16.40    4.0900 9000.00000 9000.00000 9000.000
  4634   22.77   25.792  -50.32    1.0   15.0129    6.5900  124.54  268.00   15.50   16.39    4.0900 9000.00000 9000.00000 9000.000
  4636   22.74   25.801  -50.34    1.0   15.0134    6.6000  124.69  269.00   15.60   16.39    4.0900 9000.00000 9000.00000 9000.000
  4638   22.70   25.812  -50.36    1.0   15.0145    6.6100  124.90  269.00   15.50   16.40    4.0900 9000.00000 9000.00000 9000.000
  4640   22.66   25.824  -50.26    1.0   14.9775    6.6100  125.11  269.00   15.50   16.39    4.0800 9000.00000 9000.00000 9000.000
  4642   22.62   25.836  -50.12    1.0   14.9782    6.6200  125.32  269.00   15.50   16.39    4.0800 9000.00000 9000.00000 9000.000
  4644   22.60   25.841  -50.05    1.0   14.9785    6.6300  125.42  269.00   15.50   16.39    4.0800 9000.00000 9000.00000 9000.000
  4646   22.56   25.853  -50.04    1.0   14.9415    6.6200  125.63  269.00   15.50   16.38    4.0700 9000.00000 9000.00000 9000.000
  4648   22.52   25.865  -50.06    1.0   14.9416    6.6300  125.84  269.00   15.50   16.37    4.0700 9000.00000 9000.00000 9000.000
  4650   22.48   25.876  -50.05    1.0   14.9423    6.6500  126.05  268.00   15.50   16.37    4.0700 9000.00000 9000.00000 9000.000
  4652   22.44   25.888  -50.01    1.0   14.9430    6.6600  126.26  268.00   15.60   16.37    4.0700 9000.00000 9000.00000 9000.000
  4654   22.41   25.896  -49.93    1.0   14.9435    6.6700  126.42  268.00   15.60   16.37    4.0700 9000.00000 9000.00000 9000.000
  4656   22.37   25.908  -49.87    1.0   14.9436    6.6800  126.63  268.00   15.70   16.36    4.0700 9000.00000 9000.00000 9000.000
  4658   22.34   25.917  -49.84    1.0   14.9442    6.6900  126.79  267.00   15.80   16.36    4.0700 9000.00000 9000.00000 9000.000
  4660   22.30   25.929  -49.83    1.0   14.9448    6.7000  127.00  267.00   15.90   16.36    4.0700 9000.00000 9000.00000 9000.000
  4662   22.27   25.938  -49.84    1.0   14.9448    6.7100  127.16  266.00   16.00   16.35    4.0700 9000.00000 9000.00000 9000.000
  4664   22.24   25.946  -49.89    1.0   14.9448    6.7200  127.32  266.00   16.10   16.34    4.0700 9000.00000 9000.00000 9000.000
  4666   22.21   25.955  -49.98    1.0   14.9448    6.7300  127.48  265.00   16.30   16.33    4.0700 9000.00000 9000.00000 9000.000
  4668   22.17   25.967  -50.00    1.0   14.9455    6.7400  127.69  265.00   16.40   16.33    4.0700 9000.00000 9000.00000 9000.000
  4670   22.13   25.979  -50.05    1.0   14.9457    6.7500  127.90  264.00   16.50   16.32    4.0700 9000.00000 9000.00000 9000.000
  4672   22.10   25.987  -50.11    1.0   14.9462    6.7600  128.06  264.00   16.70   16.32    4.0700 9000.00000 9000.00000 9000.000
  4674   22.06   25.999  -50.17    1.0   14.9474    6.7800  128.28  264.00   16.80   16.33    4.0700 9000.00000 9000.00000 9000.000
  4676   22.03   26.008  -50.16    1.0   14.9479    6.7900  128.44  264.00   16.80   16.33    4.0700 9000.00000 9000.00000 9000.000
  4678   21.99   26.020  -50.16    1.0   14.9486    6.8000  128.65  264.00   16.90   16.33    4.0700 9000.00000 9000.00000 9000.000
  4680   21.96   26.029  -50.27    1.0   14.9486    6.8100  128.81  264.00   16.90   16.32    4.0700 9000.00000 9000.00000 9000.000
  4682   21.92   26.041  -50.39    1.0   14.9121    6.8000  129.03  264.00   16.90   16.32    4.0600 9000.00000 9000.00000 9000.000
  4684   21.88   26.053  -50.51    1.0   14.9123    6.8200  129.24  264.00   16.90   16.31    4.0600 9000.00000 9000.00000 9000.000
  4686   21.84   26.065  -50.59    1.0   14.9130    6.8300  129.46  264.00   16.90   16.31    4.0600 9000.00000 9000.00000 9000.000
  4688   21.80   26.077  -50.58    1.0   14.9132    6.8400  129.68  264.00   16.80   16.30    4.0600 9000.00000 9000.00000 9000.000
  4690   21.77   26.086  -50.68    1.0   14.9132    6.8500  129.84  263.00   16.80   16.29    4.0600 9000.00000 9000.00000 9000.000
  4692   21.75   26.092  -50.80    1.0   14.9136    6.8600  129.95  263.00   16.70   16.29    4.0600 9000.00000 9000.00000 9000.000
  4694   21.71   26.104  -50.89    1.0   14.9143    6.8700  130.16  263.00   16.70   16.29    4.0600 9000.00000 9000.00000 9000.000
  4696   21.68   26.113  -50.88    1.0   14.8771    6.8600  130.33  263.00   16.60   16.28    4.0500 9000.00000 9000.00000 9000.000
  4698   21.64   26.125  -50.83    1.0   14.8778    6.8800  130.54  263.00   16.60   16.28    4.0500 9000.00000 9000.00000 9000.000
  4700   21.62   26.131  -50.81    1.0   14.8777    6.8800  130.65  263.00   16.60   16.27    4.0500 9000.00000 9000.00000 9000.000
  4702   21.59   26.140  -50.80    1.0   14.8782    6.8900  130.81  263.00   16.50   16.27    4.0500 9000.00000 9000.00000 9000.000
  4704   21.55   26.152  -50.85    1.0   14.8789    6.9000  131.03  262.00   16.50   16.27    4.0500 9000.00000 9000.00000 9000.000
  4706   21.51   26.164  -50.82    1.0   14.8425    6.9000  131.25  262.00   16.40   16.27    4.0400 9000.00000 9000.00000 9000.000
  4708   21.48   26.173  -50.73    1.0   14.8425    6.9100  131.41  262.00   16.40   16.26    4.0400 9000.00000 9000.00000 9000.000
  4710   21.44   26.185  -50.75    1.0   14.8065    6.9100  131.63  262.00   16.30   16.27    4.0300 9000.00000 9000.00000 9000.000
  4712   21.40   26.197  -50.79    1.0   14.8067    6.9200  131.85  262.00   16.30   16.26    4.0300 9000.00000 9000.00000 9000.000
  4714   21.37   26.206  -50.84    1.0   14.8073    6.9300  132.01  262.00   16.20   16.26    4.0300 9000.00000 9000.00000 9000.000
  4716   21.34   26.215  -50.88    1.0   14.8078    6.9400  132.18  262.00   16.20   16.26    4.0300 9000.00000 9000.00000 9000.000
  4718   21.31   26.225  -50.92    1.0   14.7707    6.9300  132.34  262.00   16.10   16.25    4.0200 9000.00000 9000.00000 9000.000
  4720   21.27   26.237  -50.99    1.0   14.7714    6.9400  132.56  262.00   16.10   16.25    4.0200 9000.00000 9000.00000 9000.000
  4722   21.23   26.249  -51.05    1.0   14.7721    6.9600  132.78  262.00   16.00   16.25    4.0200 9000.00000 9000.00000 9000.000
  4724   21.19   26.261  -51.09    1.0   14.7724    6.9700  133.00  262.00   16.00   16.24    4.0200 9000.00000 9000.00000 9000.000
  4726   21.16   26.271  -51.12    1.0   14.7724    6.9800  133.17  262.00   15.90   16.23    4.0200 9000.00000 9000.00000 9000.000
  4728   21.13   26.280  -51.18    1.0   14.7357    6.9700  133.33  263.00   15.90   16.23    4.0100 9000.00000 9000.00000 9000.000
  4730   21.10   26.289  -51.18    1.0   14.7358    6.9800  133.50  263.00   15.90   16.22    4.0100 9000.00000 9000.00000 9000.000
  4732   21.06   26.301  -51.18    1.0   14.6993    6.9800  133.72  263.00   15.80   16.22    4.0000 9000.00000 9000.00000 9000.000
  4734   21.01   26.317  -51.23    1.0   14.6997    7.0000  133.99  263.00   15.80   16.21    4.0000 9000.00000 9000.00000 9000.000
  4736   20.98   26.326  -51.33    1.0   14.6631    6.9900  134.16  263.00   15.70   16.21    3.9900 9000.00000 9000.00000 9000.000
  4738   20.95   26.335  -51.37    1.0   14.6636    7.0000  134.32  263.00   15.70   16.21    3.9900 9000.00000 9000.00000 9000.000
  4740   20.93   26.341  -51.41    1.0   14.6268    6.9900  134.44  263.00   15.60   16.21    3.9800 9000.00000 9000.00000 9000.000
  4742   20.89   26.354  -51.43    1.0   14.5898    6.9800  134.66  263.00   15.60   16.20    3.9700 9000.00000 9000.00000 9000.000
  4744   20.85   26.366  -51.41    1.0   14.5528    6.9800  134.88  262.00   15.50   16.19    3.9600 9000.00000 9000.00000 9000.000
  4746   20.81   26.379  -51.44    1.0   14.5541    6.9900  135.10  262.00   15.40   16.20    3.9600 9000.00000 9000.00000 9000.000
  4748   20.77   26.391  -51.47    1.0   14.5548    7.0100  135.32  262.00   15.30   16.20    3.9600 9000.00000 9000.00000 9000.000
  4750   20.73   26.404  -51.50    1.0   14.5184    7.0000  135.54  262.00   15.20   16.20    3.9500 9000.00000 9000.00000 9000.000
  4752   20.70   26.413  -51.49    1.0   14.5184    7.0100  135.71  262.00   15.10   16.19    3.9500 9000.00000 9000.00000 9000.000
  4754   20.66   26.426  -51.47    1.0   14.5187    7.0300  135.93  261.00   15.00   16.18    3.9500 9000.00000 9000.00000 9000.000
  4756   20.63   26.435  -51.53    1.0   14.4820    7.0200  136.09  261.00   14.90   16.18    3.9400 9000.00000 9000.00000 9000.000
  4758   20.60   26.445  -51.42    1.0   14.4821    7.0300  136.26  261.00   14.80   16.17    3.9400 9000.00000 9000.00000 9000.000
  4760   20.57   26.454  -51.34    1.0   14.4827    7.0400  136.43  261.00   14.60   16.17    3.9400 9000.00000 9000.00000 9000.000
  4762   20.53   26.467  -51.40    1.0   14.4834    7.0500  136.65  261.00   14.50   16.17    3.9400 9000.00000 9000.00000 9000.000
  4764   20.49   26.479  -51.47    1.0   14.4465    7.0500  136.87  261.00   14.40   16.16    3.9300 9000.00000 9000.00000 9000.000
  4766   20.45   26.492  -51.49    1.0   14.4100    7.0500  137.09  261.00   14.30   16.16    3.9200 9000.00000 9000.00000 9000.000
  4768   20.42   26.502  -51.43    1.0   14.4106    7.0600  137.26  261.00   14.20   16.16    3.9200 9000.00000 9000.00000 9000.000
  4770   20.39   26.511  -51.49    1.0   14.3739    7.0500  137.43  261.00   14.10   16.16    3.9100 9000.00000 9000.00000 9000.000
  4772   20.35   26.524  -51.60    1.0   14.3742    7.0600  137.65  261.00   14.00   16.15    3.9100 9000.00000 9000.00000 9000.000
  4774   20.31   26.537  -51.69    1.0   14.3749    7.0800  137.88  261.00   14.00   16.15    3.9100 9000.00000 9000.00000 9000.000
  4776   20.27   26.549  -51.65    1.0   14.3757    7.0900  138.10  262.00   13.90   16.15    3.9100 9000.00000 9000.00000 9000.000
  4778   20.24   26.559  -51.59    1.0   14.3391    7.0800  138.27  262.00   13.90   16.15    3.9000 9000.00000 9000.00000 9000.000
  4780   20.21   26.569  -51.59    1.0   14.3391    7.1000  138.43  263.00   13.90   16.14    3.9000 9000.00000 9000.00000 9000.000
  4782   20.17   26.581  -51.63    1.0   14.3022    7.0900  138.66  263.00   13.90   16.13    3.8900 9000.00000 9000.00000 9000.000
  4784   20.13   26.594  -51.74    1.0   14.3030    7.1100  138.88  263.00   14.00   16.13    3.8900 9000.00000 9000.00000 9000.000
  4786   20.10   26.604  -51.88    1.0   14.2663    7.1000  139.05  264.00   14.00   16.13    3.8800 9000.00000 9000.00000 9000.000
  4788   20.06   26.617  -51.91    1.0   14.2666    7.1100  139.28  264.00   14.10   16.12    3.8800 9000.00000 9000.00000 9000.000
  4790   20.04   26.623  -51.82    1.0   14.2297    7.1000  139.39  264.00   14.20   16.12    3.8700 9000.00000 9000.00000 9000.000
  4792   20.01   26.633  -51.77    1.0   14.2298    7.1100  139.56  265.00   14.30   16.11    3.8700 9000.00000 9000.00000 9000.000
  4794   19.98   26.643  -51.70    1.0   14.2304    7.1200  139.72  265.00   14.40   16.11    3.8700 9000.00000 9000.00000 9000.000
  4796   19.94   26.656  -51.74    1.0   14.1940    7.1200  139.95  265.00   14.50   16.11    3.8600 9000.00000 9000.00000 9000.000
  4798   19.91   26.666  -51.81    1.0   14.1568    7.1100  140.12  266.00   14.60   16.10    3.8500 9000.00000 9000.00000 9000.000
  4800   19.88   26.675  -51.78    1.0   14.1574    7.1200  140.29  266.00   14.70   16.10    3.8500 9000.00000 9000.00000 9000.000
  4802   19.85   26.685  -51.71    1.0   14.1580    7.1300  140.46  266.00   14.80   16.10    3.8500 9000.00000 9000.00000 9000.000
  4804   19.81   26.698  -51.56    1.0   14.1583    7.1500  140.68  266.00   14.90   16.09    3.8500 9000.00000 9000.00000 9000.000
  4806   19.78   26.708  -51.51    1.0   14.1216    7.1400  140.85  267.00   15.00   16.09    3.8400 9000.00000 9000.00000 9000.000
  4808   19.75   26.718  -51.57    1.0   14.1217    7.1500  141.02  267.00   15.10   16.08    3.8400 9000.00000 9000.00000 9000.000
  4810   19.71   26.731  -51.64    1.0   14.1221    7.1600  141.25  267.00   15.20   16.07    3.8400 9000.00000 9000.00000 9000.000
  4812   19.68   26.741  -51.69    1.0   14.0854    7.1600  141.42  268.00   15.20   16.07    3.8300 9000.00000 9000.00000 9000.000
  4814   19.66   26.747  -51.71    1.0   14.0863    7.1600  141.53  268.00   15.20   16.08    3.8300 9000.00000 9000.00000 9000.000
  4816   19.62   26.761  -51.68    1.0   14.0493    7.1600  141.75  268.00   15.20   16.07    3.8200 9000.00000 9000.00000 9000.000
  4818   19.58   26.774  -51.49    1.0   14.0497    7.1800  141.98  268.00   15.20   16.06    3.8200 9000.00000 9000.00000 9000.000
  4820   19.55   26.784  -51.41    1.0   14.0498    7.1900  142.15  269.00   15.20   16.05    3.8200 9000.00000 9000.00000 9000.000
  4822   19.52   26.794  -51.36    1.0   14.0504    7.2000  142.32  269.00   15.10   16.05    3.8200 9000.00000 9000.00000 9000.000
  4824   19.50   26.801  -51.41    1.0   14.0508    7.2100  142.44  269.00   15.10   16.05    3.8200 9000.00000 9000.00000 9000.000
  4826   19.47   26.810  -51.46    1.0   14.0141    7.2000  142.61  269.00   15.00   16.05    3.8100 9000.00000 9000.00000 9000.000
  4828   19.44   26.820  -51.43    1.0   14.0147    7.2100  142.78  269.00   14.90   16.05    3.8100 9000.00000 9000.00000 9000.000
  4830   19.42   26.827  -51.30    1.0   13.9774    7.2000  142.89  269.00   14.80   16.04    3.8000 9000.00000 9000.00000 9000.000
  4832   19.38   26.841  -51.19    1.0   13.9782    7.2100  143.12  269.00   14.70   16.04    3.8000 9000.00000 9000.00000 9000.000
  4834   19.34   26.854  -51.27    1.0   13.9413    7.2100  143.35  269.00   14.60   16.03    3.7900 9000.00000 9000.00000 9000.000
  4836   19.31   26.864  -51.20    1.0   13.9414    7.2200  143.52  269.00   14.50   16.02    3.7900 9000.00000 9000.00000 9000.000
  4838   19.28   26.874  -51.01    1.0   13.9420    7.2300  143.69  269.00   14.30   16.02    3.7900 9000.00000 9000.00000 9000.000
  4840   19.25   26.884  -50.92    1.0   13.9422    7.2400  143.86  268.00   14.20   16.01    3.7900 9000.00000 9000.00000 9000.000
  4842   19.22   26.895  -51.02    1.0   13.9055    7.2300  144.03  268.00   14.10   16.01    3.7800 9000.00000 9000.00000 9000.000
  4844   19.19   26.905  -51.14    1.0   13.9056    7.2500  144.20  268.00   14.00   16.00    3.7800 9000.00000 9000.00000 9000.000
  4846   19.16   26.915  -51.19    1.0   13.8685    7.2400  144.37  267.00   13.90   15.99    3.7700 9000.00000 9000.00000 9000.000
  4848   19.13   26.925  -51.25    1.0   13.8691    7.2500  144.55  267.00   13.80   15.99    3.7700 9000.00000 9000.00000 9000.000
  4850   19.10   26.935  -51.34    1.0   13.8702    7.2600  144.72  267.00   13.70   16.00    3.7700 9000.00000 9000.00000 9000.000
  4852   19.07   26.945  -51.42    1.0   13.8704    7.2700  144.89  267.00   13.60   15.99    3.7700 9000.00000 9000.00000 9000.000
  4854   19.04   26.956  -51.49    1.0   13.8332    7.2700  145.06  266.00   13.50   15.98    3.7600 9000.00000 9000.00000 9000.000
  4856   19.01   26.966  -51.53    1.0   13.8339    7.2800  145.23  266.00   13.50   15.98    3.7600 9000.00000 9000.00000 9000.000
  4858   18.97   26.979  -51.56    1.0   13.8347    7.2900  145.46  266.00   13.40   15.98    3.7600 9000.00000 9000.00000 9000.000
  4860   18.94   26.990  -51.60    1.0   13.7980    7.2900  145.64  266.00   13.40   15.98    3.7500 9000.00000 9000.00000 9000.000
  4862   18.92   26.997  -51.61    1.0   13.7975    7.2900  145.75  266.00   13.40   15.96    3.7500 9000.00000 9000.00000 9000.000
  4864   18.89   27.007  -51.57    1.0   13.7604    7.2800  145.92  266.00   13.40   15.95    3.7400 9000.00000 9000.00000 9000.000
  4866   18.85   27.021  -51.61    1.0   13.7612    7.3000  146.15  266.00   13.40   15.95    3.7400 9000.00000 9000.00000 9000.000
  4868   18.81   27.034  -51.67    1.0   13.7248    7.3000  146.38  266.00   13.50   15.95    3.7300 9000.00000 9000.00000 9000.000
  4870   18.78   27.045  -51.72    1.0   13.7254    7.3100  146.56  267.00   13.50   15.95    3.7300 9000.00000 9000.00000 9000.000
