  3990   74.27   18.322  -66.04   10.0    2.5812    0.3480   36.05    7.00    2.50   18.97    0.7500 9000.00000 9000.00000 9000.000
  3992   74.16   18.331  -65.89   10.0    2.7287    0.3680   36.09  358.00    2.90   18.97    0.7900 9000.00000 9000.00000 9000.000
  3994   74.06   18.339  -65.89   10.0    2.7286    0.3680   36.11  352.00    3.20   18.95    0.7900 9000.00000 9000.00000 9000.000
  3996   73.95   18.348  -65.86    9.0    2.8024    0.3790   36.15  347.00    3.60   18.95    0.8100 9000.00000 9000.00000 9000.000
  3998   73.83   18.358  -65.70    9.0    2.9129    0.3950   36.18  344.00    4.00   18.94    0.8400 9000.00000 9000.00000 9000.000
  4000   73.72   18.367  -65.54    9.0    3.0232    0.4100   36.22  342.00    4.30   18.90    0.8700 9000.00000 9000.00000 9000.000
  4002   73.63   18.374  -65.54    8.0    3.0970    0.4210   36.25  340.00    4.60   18.90    0.8900 9000.00000 9000.00000 9000.000
  4004   73.54   18.382  -65.55    8.0    3.1337    0.4260   36.28  338.00    4.90   18.88    0.9000 9000.00000 9000.00000 9000.000
  4006   73.43   18.391  -65.51    8.0    3.2073    0.4370   36.32  337.00    5.10   18.87    0.9200 9000.00000 9000.00000 9000.000
  4008   73.31   18.401  -65.49    7.0    3.2808    0.4480   36.36  336.00    5.40   18.84    0.9400 9000.00000 9000.00000 9000.000
  4010   73.21   18.409  -65.46    7.0    3.3175    0.4530   36.39  336.00    5.70   18.82    0.9500 9000.00000 9000.00000 9000.000
  4012   73.11   18.417  -65.44    7.0    3.3543    0.4590   36.43  335.00    5.90   18.81    0.9600 9000.00000 9000.00000 9000.000
  4014   73.01   18.426  -65.40    7.0    3.4281    0.4700   36.47  334.00    6.20   18.81    0.9800 9000.00000 9000.00000 9000.000
  4016   72.92   18.433  -65.37    6.0    3.5018    0.4800   36.50  334.00    6.50   18.81    1.0000 9000.00000 9000.00000 9000.000
  4018   72.81   18.442  -65.43    6.0    3.5756    0.4910   36.54  333.00    6.80   18.81    1.0200 9000.00000 9000.00000 9000.000
  4020   72.68   18.453  -65.50    6.0    3.6124    0.4970   36.59  333.00    7.10   18.80    1.0300 9000.00000 9000.00000 9000.000
  4022   72.56   18.463  -65.52    6.0    3.6492    0.5030   36.64  332.00    7.40   18.79    1.0400 9000.00000 9000.00000 9000.000
  4024   72.45   18.472  -65.46    5.0    3.6493    0.5040   36.68  332.00    7.80   18.79    1.0400 9000.00000 9000.00000 9000.000
  4026   72.34   18.482  -65.52    5.0    3.6861    0.5100   36.73  331.00    8.10   18.78    1.0500 9000.00000 9000.00000 9000.000
  4028   72.23   18.491  -65.61    5.0    3.7229    0.5150   36.77  331.00    8.40   18.77    1.0600 9000.00000 9000.00000 9000.000
  4030   72.13   18.499  -65.67    5.0    3.7967    0.5260   36.81  330.00    8.80   18.77    1.0800 9000.00000 9000.00000 9000.000
  4032   72.02   18.508  -65.61    4.0    3.8333    0.5320   36.86  330.00    9.10   18.75    1.0900 9000.00000 9000.00000 9000.000
  4034   71.89   18.520  -65.62    4.0    3.8700    0.5380   36.91  329.00    9.50   18.73    1.1000 9000.00000 9000.00000 9000.000
  4036   71.76   18.530  -65.66    4.0    3.8700    0.5390   36.97  329.00    9.80   18.72    1.1000 9000.00000 9000.00000 9000.000
  4038   71.68   18.537  -65.67    4.0    3.9437    0.5500   37.00  328.00   10.20   18.72    1.1200 9000.00000 9000.00000 9000.000
  4040   71.59   18.545  -65.62    4.0    3.9807    0.5560   37.04  327.00   10.50   18.72    1.1300 9000.00000 9000.00000 9000.000
  4042   71.48   18.554  -65.65    3.0    3.9807    0.5570   37.09  327.00   10.90   18.72    1.1300 9000.00000 9000.00000 9000.000
  4044   71.35   18.565  -65.72    3.0    4.0175    0.5630   37.15  326.00   11.20   18.71    1.1400 9000.00000 9000.00000 9000.000
  4046   71.23   18.576  -65.77    3.0    4.0175    0.5640   37.20  326.00   11.50   18.70    1.1400 9000.00000 9000.00000 9000.000
  4048   71.15   18.582  -65.69    3.0    4.0541    0.5700   37.24  326.00   11.80   18.68    1.1500 9000.00000 9000.00000 9000.000
  4050   71.04   18.592  -65.72    3.0    4.0909    0.5760   37.29  325.00   12.10   18.67    1.1600 9000.00000 9000.00000 9000.000
  4052   70.93   18.601  -65.78    3.0    4.0908    0.5770   37.34  325.00   12.40   18.66    1.1600 9000.00000 9000.00000 9000.000
  4054   70.83   18.610  -65.85    2.0    4.0906    0.5780   37.38  325.00   12.70   18.64    1.1600 9000.00000 9000.00000 9000.000
  4056   70.72   18.619  -65.92    2.0    4.1271    0.5840   37.43  324.00   13.00   18.61    1.1700 9000.00000 9000.00000 9000.000
  4058   70.60   18.629  -65.95    2.0    4.1269    0.5850   37.49  324.00   13.20   18.59    1.1700 9000.00000 9000.00000 9000.000
  4060   70.49   18.639  -65.95    2.0    4.1269    0.5850   37.54  324.00   13.50   18.58    1.1700 9000.00000 9000.00000 9000.000
  4062   70.39   18.647  -65.94    2.0    4.1635    0.5910   37.59  324.00   13.70   18.56    1.1800 9000.00000 9000.00000 9000.000
  4064   70.29   18.656  -66.03    2.0    4.1636    0.5920   37.63  324.00   13.90   18.56    1.1800 9000.00000 9000.00000 9000.000
  4066   70.19   18.665  -66.14    2.0    4.2005    0.5980   37.68  324.00   14.10   18.56    1.1900 9000.00000 9000.00000 9000.000
  4068   70.08   18.674  -66.26    2.0    4.2005    0.5990   37.73  324.00   14.30   18.56    1.1900 9000.00000 9000.00000 9000.000
  4070   69.97   18.684  -66.35    2.0    4.2006    0.6000   37.78  325.00   14.40   18.56    1.1900 9000.00000 9000.00000 9000.000
  4072   69.87   18.692  -66.35    2.0    4.2003    0.6010   37.83  325.00   14.60   18.53    1.1900 9000.00000 9000.00000 9000.000
  4074   69.78   18.700  -66.39    2.0    4.2002    0.6020   37.87  325.00   14.70   18.52    1.1900 9000.00000 9000.00000 9000.000
  4076   69.67   18.710  -66.50    1.0    4.2000    0.6030   37.93  325.00   14.90   18.50    1.1900 9000.00000 9000.00000 9000.000
  4078   69.57   18.718  -66.51    1.0    4.2367    0.6090   37.97  325.00   15.00   18.49    1.2000 9000.00000 9000.00000 9000.000
  4080   69.48   18.726  -66.44    1.0    4.2368    0.6100   38.02  325.00   15.10   18.49    1.2000 9000.00000 9000.00000 9000.000
  4082   69.38   18.735  -66.52    1.0    4.2369    0.6110   38.07  325.00   15.20   18.49    1.2000 9000.00000 9000.00000 9000.000
  4084   69.28   18.744  -66.57    1.0    4.2368    0.6120   38.11  325.00   15.30   18.48    1.2000 9000.00000 9000.00000 9000.000
  4086   69.18   18.752  -66.51    1.0    4.2367    0.6120   38.16  325.00   15.30   18.47    1.2000 9000.00000 9000.00000 9000.000
  4088   69.09   18.760  -66.40    1.0    4.2364    0.6130   38.21  326.00   15.40   18.44    1.2000 9000.00000 9000.00000 9000.000
  4090   69.01   18.767  -66.34    1.0    4.2361    0.6140   38.24  326.00   15.50   18.42    1.2000 9000.00000 9000.00000 9000.000
  4092   68.91   18.776  -66.39    1.0    4.2359    0.6150   38.29  326.00   15.50   18.40    1.2000 9000.00000 9000.00000 9000.000
  4094   68.80   18.786  -66.42    1.0    4.2359    0.6160   38.35  326.00   15.60   18.39    1.2000 9000.00000 9000.00000 9000.000
  4096   68.69   18.795  -66.44    1.0    4.2358    0.6170   38.40  327.00   15.60   18.38    1.2000 9000.00000 9000.00000 9000.000
  4098   68.59   18.804  -66.56    1.0    4.2359    0.6180   38.45  327.00   15.70   18.38    1.2000 9000.00000 9000.00000 9000.000
  4100   68.49   18.813  -66.69    1.0    4.2359    0.6180   38.50  327.00   15.70   18.38    1.2000 9000.00000 9000.00000 9000.000
  4102   68.39   18.822  -66.69    1.0    4.2727    0.6250   38.55  328.00   15.70   18.37    1.2100 9000.00000 9000.00000 9000.000
  4104   68.30   18.830  -66.64    1.0    4.2728    0.6260   38.59  328.00   15.80   18.37    1.2100 9000.00000 9000.00000 9000.000
  4106   68.22   18.837  -66.68    1.0    4.2728    0.6260   38.63  329.00   15.80   18.37    1.2100 9000.00000 9000.00000 9000.000
  4108   68.12   18.846  -66.69    1.0    4.2728    0.6270   38.68  329.00   15.80   18.36    1.2100 9000.00000 9000.00000 9000.000
  4110   68.04   18.853  -66.70    1.0    4.2727    0.6280   38.72  329.00   15.70   18.35    1.2100 9000.00000 9000.00000 9000.000
  4112   67.94   18.862  -66.73    1.0    4.3094    0.6340   38.77  330.00   15.70   18.34    1.2200 9000.00000 9000.00000 9000.000
  4114   67.85   18.870  -66.81    1.0    4.3092    0.6350   38.81  330.00   15.70   18.32    1.2200 9000.00000 9000.00000 9000.000
  4116   67.75   18.879  -66.91    1.0    4.3093    0.6360   38.87  330.00   15.60   18.32    1.2200 9000.00000 9000.00000 9000.000
  4118   67.65   18.888  -66.99    1.0    4.3091    0.6370   38.92  330.00   15.50   18.30    1.2200 9000.00000 9000.00000 9000.000
  4120   67.56   18.896  -67.06    1.0    4.3091    0.6380   38.96  331.00   15.40   18.30    1.2200 9000.00000 9000.00000 9000.000
  4122   67.47   18.904  -67.13    1.0    4.3089    0.6390   39.01  331.00   15.30   18.28    1.2200 9000.00000 9000.00000 9000.000
  4124   67.38   18.912  -67.18    1.0    4.3458    0.6450   39.05  331.00   15.20   18.28    1.2300 9000.00000 9000.00000 9000.000
  4126   67.28   18.921  -67.21    1.0    4.3089    0.6400   39.10  331.00   15.10   18.27    1.2200 9000.00000 9000.00000 9000.000
  4128   67.19   18.929  -67.25    1.0    4.3455    0.6470   39.15  331.00   15.00   18.25    1.2300 9000.00000 9000.00000 9000.000
  4130   67.10   18.937  -67.27    1.0    4.3087    0.6420   39.19  331.00   14.80   18.25    1.2200 9000.00000 9000.00000 9000.000
  4132   66.99   18.947  -67.31    1.0    4.3454    0.6490   39.25  331.00   14.60   18.23    1.2300 9000.00000 9000.00000 9000.000
  4134   66.90   18.955  -67.36    1.0    4.3085    0.6440   39.30  331.00   14.40   18.22    1.2200 9000.00000 9000.00000 9000.000
  4136   66.81   18.963  -67.28    1.0    4.3084    0.6450   39.34  331.00   14.20   18.21    1.2200 9000.00000 9000.00000 9000.000
  4138   66.73   18.970  -67.32    1.0    4.3084    0.6460   39.38  331.00   14.00   18.21    1.2200 9000.00000 9000.00000 9000.000
  4140   66.63   18.979  -67.45    1.0    4.3082    0.6470   39.43  331.00   13.70   18.19    1.2200 9000.00000 9000.00000 9000.000
  4142   66.53   18.988  -67.53    1.0    4.3083    0.6480   39.48  331.00   13.30   18.19    1.2200 9000.00000 9000.00000 9000.000
  4144   66.44   18.996  -67.51    1.0    4.3451    0.6540   39.53  331.00   12.90   18.18    1.2300 9000.00000 9000.00000 9000.000
  4146   66.34   19.005  -67.30    1.0    4.3818    0.6610   39.58  330.00   12.50   18.17    1.2400 9000.00000 9000.00000 9000.000
  4148   66.25   19.014  -66.94    1.0    4.3817    0.6610   39.63  330.00   12.10   18.16    1.2400 9000.00000 9000.00000 9000.000
  4150   66.16   19.022  -66.71    1.0    4.3816    0.6620   39.68  329.00   11.60   18.15    1.2400 9000.00000 9000.00000 9000.000
  4152   66.09   19.028  -66.63    1.0    4.4184    0.6690   39.71  329.00   11.10   18.14    1.2500 9000.00000 9000.00000 9000.000
  4154   66.01   19.036  -66.61    1.0    4.4183    0.6690   39.76  328.00   10.60   18.13    1.2500 9000.00000 9000.00000 9000.000
  4156   65.91   19.045  -66.48    1.0    4.4182    0.6700   39.81  327.00   10.20   18.12    1.2500 9000.00000 9000.00000 9000.000
  4158   65.81   19.054  -66.10    1.0    4.4550    0.6770   39.86  326.00    9.70   18.11    1.2600 9000.00000 9000.00000 9000.000
  4160   65.73   19.061  -65.80    1.0    4.4919    0.6830   39.90  324.00    9.30   18.11    1.2700 9000.00000 9000.00000 9000.000
  4162   65.64   19.070  -65.53    1.0    4.4916    0.6840   39.95  323.00    8.90   18.09    1.2700 9000.00000 9000.00000 9000.000
  4164   65.58   19.075  -65.12    1.0    4.4917    0.6850   39.99  322.00    8.50   18.09    1.2700 9000.00000 9000.00000 9000.000
  4166   65.50   19.083  -64.69    1.0    4.4914    0.6860   40.03  321.00    8.30   18.07    1.2700 9000.00000 9000.00000 9000.000
  4168   65.42   19.090  -64.33    1.0    4.5282    0.6920   40.07  320.00    8.00   18.06    1.2800 9000.00000 9000.00000 9000.000
  4170   65.34   19.098  -64.15    1.0    4.6017    0.7040   40.12  319.00    7.90   18.05    1.3000 9000.00000 9000.00000 9000.000
  4172   65.27   19.104  -64.06    1.0    4.6014    0.7050   40.16  318.00    7.80   18.03    1.3000 9000.00000 9000.00000 9000.000
  4174   65.18   19.113  -63.96    1.0    4.6382    0.7120   40.21  317.00    7.70   18.02    1.3100 9000.00000 9000.00000 9000.000
  4176   65.09   19.121  -63.87    1.0    4.6383    0.7130   40.26  317.00    7.60   18.02    1.3100 9000.00000 9000.00000 9000.000
  4178   65.00   19.129  -63.76    1.0    4.6748    0.7190   40.31  317.00    7.60   18.00    1.3200 9000.00000 9000.00000 9000.000
  4180   64.92   19.137  -63.65    1.0    4.7485    0.7310   40.35  317.00    7.60   18.00    1.3400 9000.00000 9000.00000 9000.000
  4182   64.84   19.145  -63.50    1.0    4.7484    0.7320   40.40  317.00    7.60   17.99    1.3400 9000.00000 9000.00000 9000.000
  4184   64.76   19.152  -63.35    1.0    4.8219    0.7450   40.45  317.00    7.60   17.98    1.3600 9000.00000 9000.00000 9000.000
  4186   64.67   19.161  -63.21    1.0    4.8217    0.7460   40.50  317.00    7.60   17.96    1.3600 9000.00000 9000.00000 9000.000
  4188   64.59   19.168  -63.07    1.0    4.8584    0.7520   40.55  317.00    7.60   17.95    1.3700 9000.00000 9000.00000 9000.000
  4190   64.50   19.177  -62.95    1.0    4.9319    0.7650   40.60  317.00    7.50   17.94    1.3900 9000.00000 9000.00000 9000.000
  4192   64.43   19.184  -62.91    1.0    4.9686    0.7710   40.64  317.00    7.50   17.93    1.4000 9000.00000 9000.00000 9000.000
  4194   64.35   19.191  -62.85    1.0    5.0054    0.7780   40.69  317.00    7.40   17.92    1.4100 9000.00000 9000.00000 9000.000
  4196   64.28   19.198  -62.88    1.0    5.0421    0.7840   40.73  316.00    7.30   17.91    1.4200 9000.00000 9000.00000 9000.000
  4198   64.21   19.205  -62.81    1.0    5.0788    0.7910   40.78  316.00    7.20   17.90    1.4300 9000.00000 9000.00000 9000.000
  4200   64.15   19.210  -62.64    1.0    5.1522    0.8030   40.82  315.00    7.10   17.89    1.4500 9000.00000 9000.00000 9000.000
  4202   64.07   19.218  -62.58    1.0    5.1889    0.8100   40.87  314.00    7.00   17.88    1.4600 9000.00000 9000.00000 9000.000
  4204   63.99   19.226  -62.55    1.0    5.2258    0.8170   40.92  312.00    6.90   17.88    1.4700 9000.00000 9000.00000 9000.000
  4206   63.91   19.233  -62.51    1.0    5.2993    0.8290   40.97  311.00    6.80   17.87    1.4900 9000.00000 9000.00000 9000.000
  4208   63.85   19.239  -62.46    1.0    5.2992    0.8300   41.01  309.00    6.70   17.86    1.4900 9000.00000 9000.00000 9000.000
  4210   63.79   19.245  -62.33    1.0    5.3359    0.8360   41.05  307.00    6.70   17.85    1.5000 9000.00000 9000.00000 9000.000
  4212   63.72   19.252  -62.18    1.0    5.3724    0.8430   41.10  305.00    6.70   17.83    1.5100 9000.00000 9000.00000 9000.000
  4214   63.63   19.261  -62.06    1.0    5.4461    0.8560   41.16  303.00    6.70   17.83    1.5300 9000.00000 9000.00000 9000.000
  4216   63.55   19.268  -62.02    1.0    5.4828    0.8630   41.21  301.00    6.70   17.82    1.5400 9000.00000 9000.00000 9000.000
  4218   63.48   19.275  -61.99    1.0    5.4827    0.8640   41.26  299.00    6.80   17.81    1.5400 9000.00000 9000.00000 9000.000
  4220   63.42   19.281  -61.97    1.0    5.5191    0.8700   41.30  297.00    6.90   17.79    1.5500 9000.00000 9000.00000 9000.000
  4222   63.35   19.288  -62.02    1.0    5.5188    0.8710   41.35  295.00    7.00   17.77    1.5500 9000.00000 9000.00000 9000.000
  4224   63.28   19.295  -62.07    1.0    5.5555    0.8780   41.40  292.00    7.10   17.76    1.5600 9000.00000 9000.00000 9000.000
  4226   63.22   19.301  -62.03    1.0    5.5922    0.8850   41.44  290.00    7.20   17.75    1.5700 9000.00000 9000.00000 9000.000
  4228   63.13   19.309  -62.02    1.0    5.5921    0.8860   41.50  288.00    7.40   17.74    1.5700 9000.00000 9000.00000 9000.000
  4230   63.04   19.318  -62.14    1.0    5.6288    0.8930   41.56  286.00    7.50   17.73    1.5800 9000.00000 9000.00000 9000.000
  4232   62.97   19.325  -62.23    1.0    5.6287    0.8940   41.61  284.00    7.60   17.72    1.5800 9000.00000 9000.00000 9000.000
  4234   62.90   19.332  -62.23    1.0    5.6654    0.9010   41.66  282.00    7.70   17.71    1.5900 9000.00000 9000.00000 9000.000
  4236   62.82   19.340  -62.26    1.0    5.6652    0.9020   41.72  280.00    7.90   17.70    1.5900 9000.00000 9000.00000 9000.000
  4238   62.75   19.347  -62.26    1.0    5.7019    0.9090   41.77  278.00    8.00   17.69    1.6000 9000.00000 9000.00000 9000.000
  4240   62.67   19.354  -62.19    1.0    5.7016    0.9100   41.83  276.00    8.10   17.67    1.6000 9000.00000 9000.00000 9000.000
  4242   62.59   19.362  -62.15    1.0    5.7017    0.9110   41.88  274.00    8.20   17.67    1.6000 9000.00000 9000.00000 9000.000
  4244   62.51   19.370  -62.13    1.0    5.7384    0.9180   41.94  272.00    8.30   17.66    1.6100 9000.00000 9000.00000 9000.000
  4246   62.43   19.378  -62.04    1.0    5.7383    0.9190   42.00  270.00    8.40   17.65    1.6100 9000.00000 9000.00000 9000.000
  4248   62.35   19.386  -62.08    1.0    5.7748    0.9260   42.06  268.00    8.60   17.63    1.6200 9000.00000 9000.00000 9000.000
  4250   62.27   19.394  -62.21    1.0    5.8482    0.9390   42.12  266.00    8.70   17.62    1.6400 9000.00000 9000.00000 9000.000
  4252   62.18   19.403  -62.25    1.0    5.8851    0.9460   42.18  264.00    8.90   17.62    1.6500 9000.00000 9000.00000 9000.000
  4254   62.11   19.410  -62.27    1.0    5.8850    0.9480   42.24  262.00    9.10   17.61    1.6500 9000.00000 9000.00000 9000.000
  4256   62.03   19.418  -62.21    1.0    5.8849    0.9490   42.30  260.00    9.20   17.60    1.6500 9000.00000 9000.00000 9000.000
  4258   61.96   19.425  -62.20    1.0    5.8846    0.9500   42.35  259.00    9.40   17.58    1.6500 9000.00000 9000.00000 9000.000
  4260   61.87   19.434  -62.28    1.0    5.8847    0.9510   42.42  257.00    9.70   17.58    1.6500 9000.00000 9000.00000 9000.000
  4262   61.78   19.443  -62.34    1.0    5.9214    0.9580   42.48  256.00    9.90   17.57    1.6600 9000.00000 9000.00000 9000.000
  4264   61.69   19.452  -62.30    1.0    5.9213    0.9600   42.55  255.00   10.10   17.56    1.6600 9000.00000 9000.00000 9000.000
  4266   61.61   19.460  -62.27    1.0    5.9212    0.9610   42.61  253.00   10.30   17.55    1.6600 9000.00000 9000.00000 9000.000
  4268   61.54   19.467  -62.27    1.0    5.9210    0.9620   42.67  252.00   10.50   17.54    1.6600 9000.00000 9000.00000 9000.000
  4270   61.46   19.475  -62.34    1.0    5.9577    0.9690   42.73  252.00   10.70   17.53    1.6700 9000.00000 9000.00000 9000.000
  4272   61.40   19.481  -62.42    1.0    5.9944    0.9760   42.77  251.00   10.90   17.52    1.6800 9000.00000 9000.00000 9000.000
  4274   61.32   19.489  -62.40    1.0    6.0310    0.9840   42.84  250.00   11.10   17.51    1.6900 9000.00000 9000.00000 9000.000
  4276   61.24   19.497  -62.37    1.0    6.0307    0.9850   42.90  249.00   11.30   17.49    1.6900 9000.00000 9000.00000 9000.000
  4278   61.17   19.504  -62.38    1.0    6.0676    0.9920   42.95  249.00   11.50   17.49    1.7000 9000.00000 9000.00000 9000.000
  4280   61.08   19.513  -62.41    1.0    6.0675    0.9930   43.02  248.00   11.60   17.48    1.7000 9000.00000 9000.00000 9000.000
  4282   60.99   19.522  -62.53    1.0    6.0674    0.9950   43.09  248.00   11.80   17.47    1.7000 9000.00000 9000.00000 9000.000
  4284   60.92   19.529  -62.65    1.0    6.1038    1.0000   43.15  248.00   12.00   17.45    1.7100 9000.00000 9000.00000 9000.000
  4286   60.84   19.537  -62.68    1.0    6.1039    1.0000   43.21  247.00   12.20   17.45    1.7100 9000.00000 9000.00000 9000.000
  4288   60.75   19.547  -62.68    1.0    6.1036    1.0000   43.28  247.00   12.30   17.43    1.7100 9000.00000 9000.00000 9000.000
  4290   60.67   19.555  -62.72    1.0    6.1037    1.0100   43.35  247.00   12.50   17.43    1.7100 9000.00000 9000.00000 9000.000
  4292   60.59   19.563  -62.79    1.0    6.1036    1.0100   43.41  247.00   12.70   17.42    1.7100 9000.00000 9000.00000 9000.000
  4294   60.51   19.571  -62.88    1.0    6.1035    1.0100   43.47  247.00   12.90   17.41    1.7100 9000.00000 9000.00000 9000.000
  4296   60.41   19.581  -63.01    1.0    6.1404    1.0200   43.55  247.00   13.10   17.41    1.7200 9000.00000 9000.00000 9000.000
  4298   60.33   19.589  -62.93    1.0    6.1403    1.0200   43.62  247.00   13.20   17.40    1.7200 9000.00000 9000.00000 9000.000
  4300   60.25   19.597  -62.82    1.0    6.1404    1.0200   43.68  247.00   13.40   17.40    1.7200 9000.00000 9000.00000 9000.000
  4302   60.18   19.605  -62.81    1.0    6.1403    1.0200   43.74  247.00   13.60   17.39    1.7200 9000.00000 9000.00000 9000.000
  4304   60.11   19.612  -62.86    1.0    6.1400    1.0200   43.80  248.00   13.70   17.37    1.7200 9000.00000 9000.00000 9000.000
  4306   60.03   19.620  -62.92    1.0    6.1399    1.0200   43.86  248.00   13.80   17.36    1.7200 9000.00000 9000.00000 9000.000
  4308   59.93   19.630  -62.92    1.0    6.1763    1.0300   43.94  248.00   13.90   17.34    1.7300 9000.00000 9000.00000 9000.000
  4310   59.85   19.638  -62.88    1.0    6.1762    1.0300   44.01  249.00   14.00   17.33    1.7300 9000.00000 9000.00000 9000.000
  4312   59.77   19.647  -62.93    1.0    6.1761    1.0300   44.07  249.00   14.10   17.32    1.7300 9000.00000 9000.00000 9000.000
  4314   59.69   19.655  -63.03    1.0    6.2130    1.0400   44.14  249.00   14.20   17.32    1.7400 9000.00000 9000.00000 9000.000
  4316   59.59   19.665  -63.09    1.0    6.1762    1.0400   44.22  250.00   14.20   17.31    1.7300 9000.00000 9000.00000 9000.000
  4318   59.50   19.674  -63.14    1.0    6.2126    1.0400   44.29  250.00   14.20   17.29    1.7400 9000.00000 9000.00000 9000.000
  4320   59.43   19.682  -63.09    1.0    6.2125    1.0500   44.35  251.00   14.20   17.28    1.7400 9000.00000 9000.00000 9000.000
  4322   59.34   19.691  -63.08    1.0    6.2124    1.0500   44.43  251.00   14.20   17.27    1.7400 9000.00000 9000.00000 9000.000
  4324   59.25   19.700  -63.17    1.0    6.2125    1.0500   44.50  251.00   14.20   17.27    1.7400 9000.00000 9000.00000 9000.000
  4326   59.17   19.709  -63.32    1.0    6.2122    1.0500   44.57  251.00   14.20   17.25    1.7400 9000.00000 9000.00000 9000.000
  4328   59.10   19.716  -63.40    1.0    6.2123    1.0500   44.62  252.00   14.20   17.25    1.7400 9000.00000 9000.00000 9000.000
  4330   59.03   19.723  -63.35    1.0    6.2120    1.0500   44.68  252.00   14.20   17.23    1.7400 9000.00000 9000.00000 9000.000
  4332   58.96   19.730  -63.28    1.0    6.2119    1.0500   44.74  252.00   14.20   17.22    1.7400 9000.00000 9000.00000 9000.000
  4334   58.88   19.739  -63.25    1.0    6.2117    1.0500   44.81  252.00   14.20   17.21    1.7400 9000.00000 9000.00000 9000.000
  4336   58.78   19.749  -63.33    1.0    6.2117    1.0600   44.89  252.00   14.20   17.20    1.7400 9000.00000 9000.00000 9000.000
  4338   58.70   19.758  -63.40    1.0    6.2118    1.0600   44.96  252.00   14.30   17.20    1.7400 9000.00000 9000.00000 9000.000
  4340   58.63   19.765  -63.45    1.0    6.2115    1.0600   45.02  252.00   14.30   17.18    1.7400 9000.00000 9000.00000 9000.000
  4342   58.54   19.774  -63.45    1.0    6.2112    1.0600   45.09  253.00   14.40   17.16    1.7400 9000.00000 9000.00000 9000.000
  4344   58.46   19.783  -63.48    1.0    6.1743    1.0600   45.16  253.00   14.40   17.15    1.7300 9000.00000 9000.00000 9000.000
  4346   58.40   19.789  -63.54    1.0    6.1742    1.0600   45.21  253.00   14.50   17.14    1.7300 9000.00000 9000.00000 9000.000
  4348   58.34   19.795  -63.58    1.0    6.1740    1.0600   45.26  253.00   14.60   17.13    1.7300 9000.00000 9000.00000 9000.000
  4350   58.25   19.805  -63.47    1.0    6.1740    1.0600   45.33  253.00   14.70   17.12    1.7300 9000.00000 9000.00000 9000.000
  4352   58.19   19.811  -63.42    1.0    6.1740    1.0600   45.38  253.00   14.70   17.12    1.7300 9000.00000 9000.00000 9000.000
  4354   58.11   19.820  -63.44    1.0    6.1370    1.0600   45.45  254.00   14.80   17.10    1.7200 9000.00000 9000.00000 9000.000
  4356   58.03   19.828  -63.39    1.0    6.1371    1.0600   45.52  254.00   14.90   17.10    1.7200 9000.00000 9000.00000 9000.000
  4358   57.93   19.839  -63.36    1.0    6.1738    1.0700   45.60  254.00   15.00   17.09    1.7300 9000.00000 9000.00000 9000.000
  4360   57.85   19.847  -63.34    1.0    6.1737    1.0700   45.67  255.00   15.10   17.08    1.7300 9000.00000 9000.00000 9000.000
  4362   57.78   19.855  -63.28    1.0    6.1735    1.0700   45.73  255.00   15.10   17.07    1.7300 9000.00000 9000.00000 9000.000
  4364   57.71   19.862  -63.23    1.0    6.1734    1.0700   45.79  255.00   15.20   17.06    1.7300 9000.00000 9000.00000 9000.000
  4366   57.61   19.873  -63.20    1.0    6.1734    1.0700   45.87  256.00   15.30   17.05    1.7300 9000.00000 9000.00000 9000.000
  4368   57.54   19.880  -63.17    1.0    6.2102    1.0800   45.93  256.00   15.30   17.05    1.7400 9000.00000 9000.00000 9000.000
  4370   57.47   19.888  -63.16    1.0    6.2101    1.0800   45.99  256.00   15.40   17.04    1.7400 9000.00000 9000.00000 9000.000
  4372   57.39   19.896  -63.15    1.0    6.2100    1.0800   46.06  256.00   15.40   17.03    1.7400 9000.00000 9000.00000 9000.000
  4374   57.31   19.905  -63.17    1.0    6.2466    1.0900   46.13  256.00   15.50   17.02    1.7500 9000.00000 9000.00000 9000.000
  4376   57.24   19.912  -63.17    1.0    6.2833    1.1000   46.19  256.00   15.50   17.01    1.7600 9000.00000 9000.00000 9000.000
  4378   57.16   19.921  -63.20    1.0    6.2834    1.1000   46.26  256.00   15.60   17.01    1.7600 9000.00000 9000.00000 9000.000
  4380   57.09   19.928  -63.18    1.0    6.2833    1.1000   46.32  256.00   15.60   17.00    1.7600 9000.00000 9000.00000 9000.000
  4382   57.03   19.935  -63.24    1.0    6.2834    1.1000   46.37  256.00   15.70   17.00    1.7600 9000.00000 9000.00000 9000.000
  4384   56.96   19.942  -63.28    1.0    6.2833    1.1000   46.43  256.00   15.80   16.99    1.7600 9000.00000 9000.00000 9000.000
  4386   56.88   19.951  -63.32    1.0    6.3199    1.1100   46.50  256.00   15.80   16.98    1.7700 9000.00000 9000.00000 9000.000
  4388   56.80   19.960  -63.42    1.0    6.3568    1.1200   46.57  255.00   15.90   16.98    1.7800 9000.00000 9000.00000 9000.000
  4390   56.73   19.967  -63.46    1.0    6.3564    1.1200   46.63  255.00   16.00   16.96    1.7800 9000.00000 9000.00000 9000.000
  4392   56.66   19.975  -63.43    1.0    6.3563    1.1200   46.69  255.00   16.00   16.95    1.7800 9000.00000 9000.00000 9000.000
