36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Fri Oct 14 14:50:20 2022
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20200115
Launch Time (UT)                  : 07:41:05
Burst Pressure (hPa)              : 6.95
Integrated O3 to end of data (DU) : 203.76
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N2643160
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z33320
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.700
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
  5850   17.65   27.107  -52.24    1.0   13.3113    7.5400  123.61   86.00   33.40   13.00    3.5400   -1.32780   36.49710 9000.000
  5852   17.62   27.118  -52.23    1.0   13.3497    7.5800  123.79   86.00   33.50   12.99    3.5500   -1.32780   36.49660 9000.000
  5854   17.60   27.126  -52.22    1.0   13.2735    7.5400  123.91   86.00   33.60   12.98    3.5300   -1.32780   36.49600 9000.000
  5856   17.57   27.137  -52.09    1.0   13.3505    7.6000  124.09   87.00   33.70   12.98    3.5500   -1.32790   36.49530 9000.000
  5858   17.55   27.144  -51.85    1.0   13.3891    7.6300  124.21   87.00   33.90   12.98    3.5600   -1.32800   36.49470 9000.000
  5860   17.52   27.155  -51.66    1.0   13.3517    7.6200  124.39   87.00   34.00   12.99    3.5500   -1.32800   36.49410 9000.000
  5862   17.50   27.163  -51.63    1.0   13.5048    7.7200  124.51   87.00   34.00   12.99    3.5900   -1.32800   36.49350 9000.000
  5864   17.47   27.174  -51.62    1.0   13.4669    7.7100  124.69   87.00   34.10   12.98    3.5800   -1.32800   36.49290 9000.000
  5866   17.44   27.185  -51.60    1.0   13.4672    7.7200  124.88   87.00   34.10   12.97    3.5800   -1.32800   36.49220 9000.000
  5868   17.42   27.192  -51.53    1.0   13.5053    7.7500  125.00   87.00   34.10   12.96    3.5900   -1.32800   36.49160 9000.000
  5870   17.40   27.200  -51.50    1.0   13.4677    7.7400  125.12   87.00   34.00   12.96    3.5800   -1.32810   36.49090 9000.000
  5872   17.38   27.207  -51.54    1.0   13.4682    7.7500  125.24   87.00   34.00   12.96    3.5800   -1.32820   36.49030 9000.000
  5874   17.34   27.222  -51.47    1.0   13.4687    7.7700  125.49   87.00   33.90   12.95    3.5800   -1.32810   36.48970 9000.000
  5876   17.31   27.233  -51.24    1.0   13.5076    7.8000  125.67   87.00   33.80   12.95    3.5900   -1.32810   36.48920 9000.000
  5878   17.28   27.245  -50.96    1.0   13.4316    7.7700  125.86   87.00   33.70   12.94    3.5700   -1.32810   36.48860 9000.000
  5880   17.26   27.252  -50.83    1.0   13.4703    7.8000  125.98   87.00   33.70   12.94    3.5800   -1.32820   36.48800 9000.000
  5882   17.24   27.260  -50.73    1.0   13.5471    7.8600  126.10   87.00   33.60   12.94    3.6000   -1.32820   36.48730 9000.000
  5884   17.21   27.271  -50.67    1.0   13.5092    7.8500  126.29   87.00   33.50   12.93    3.5900   -1.32830   36.48670 9000.000
  5886   17.19   27.279  -50.41    1.0   13.5479    7.8800  126.41   86.00   33.50   12.93    3.6000   -1.32830   36.48610 9000.000
  5888   17.15   27.294  -49.86    1.0   13.6629    7.9700  126.67   86.00   33.50   12.92    3.6300   -1.32830   36.48560 9000.000
  5890   17.13   27.302  -49.67    1.0   13.6635    7.9800  126.79   86.00   33.50   12.92    3.6300   -1.32830   36.48500 9000.000
  5892   17.11   27.309  -49.52    1.0   13.7022    8.0100  126.92   85.00   33.50   12.92    3.6400   -1.32840   36.48440 9000.000
  5894   17.08   27.321  -49.49    1.0   13.7406    8.0400  127.11   85.00   33.50   12.91    3.6500   -1.32850   36.48380 9000.000
  5896   17.05   27.332  -49.58    1.0   13.7414    8.0600  127.30   85.00   33.60   12.91    3.6500   -1.32860   36.48320 9000.000
  5898   17.03   27.340  -49.64    1.0   13.7796    8.0900  127.43   84.00   33.60   12.91    3.6600   -1.32860   36.48250 9000.000
  5900   17.01   27.347  -49.70    1.0   13.8183    8.1200  127.55   84.00   33.70   12.91    3.6700   -1.32860   36.48190 9000.000
  5902   16.98   27.359  -49.68    1.0   13.8568    8.1600  127.75   84.00   33.70   12.90    3.6800   -1.32870   36.48130 9000.000
  5904   16.95   27.371  -49.58    1.0   13.9722    8.2400  127.94   84.00   33.80   12.90    3.7100   -1.32880   36.48070 9000.000
  5906   16.92   27.382  -49.51    1.0   14.0488    8.3000  128.14   83.00   33.90   12.89    3.7300   -1.32890   36.48010 9000.000
  5908   16.90   27.390  -49.57    1.0   14.0494    8.3100  128.27   83.00   34.00   12.89    3.7300   -1.32900   36.47950 9000.000
  5910   16.88   27.398  -49.58    1.0   14.0495    8.3200  128.40   83.00   34.10   12.88    3.7300   -1.32900   36.47890 9000.000
  5912   16.85   27.409  -49.54    1.0   14.0503    8.3400  128.60   83.00   34.20   12.88    3.7300   -1.32910   36.47840 9000.000
  5914   16.82   27.421  -49.49    1.0   14.0511    8.3500  128.79   82.00   34.30   12.88    3.7300   -1.32910   36.47780 9000.000
  5916   16.79   27.433  -49.43    1.0   14.0519    8.3700  128.99   82.00   34.50   12.88    3.7300   -1.32920   36.47720 9000.000
  5918   16.76   27.444  -49.35    1.0   14.0141    8.3600  129.19   82.00   34.60   12.87    3.7200   -1.32930   36.47650 9000.000
  5920   16.75   27.448  -49.24    1.0   14.0521    8.3900  129.26   82.00   34.70   12.86    3.7300   -1.32940   36.47590 9000.000
  5922   16.73   27.456  -49.04    1.0   14.0526    8.4000  129.39   81.00   34.90   12.86    3.7300   -1.32950   36.47530 9000.000
  5924   16.69   27.472  -48.93    1.0   14.0919    8.4400  129.66   81.00   35.00   12.86    3.7400   -1.32960   36.47460 9000.000
  5926   16.66   27.484  -49.01    1.0   14.0928    8.4600  129.86   81.00   35.20   12.86    3.7400   -1.32970   36.47400 9000.000
  5928   16.64   27.492  -49.05    1.0   14.0933    8.4700  129.99   81.00   35.30   12.86    3.7400   -1.32980   36.47340 9000.000
  5930   16.61   27.503  -49.08    1.0   14.0937    8.4900  130.19   80.00   35.40   12.85    3.7400   -1.32980   36.47280 9000.000
  5932   16.58   27.515  -49.11    1.0   14.0946    8.5000  130.39   80.00   35.60   12.85    3.7400   -1.32990   36.47210 9000.000
  5934   16.56   27.523  -49.11    1.0   14.0946    8.5100  130.53   80.00   35.70   12.84    3.7400   -1.33010   36.47150 9000.000
  5936   16.54   27.531  -48.99    1.0   14.1334    8.5400  130.66   79.00   35.80   12.85    3.7500   -1.33030   36.47090 9000.000
  5938   16.51   27.543  -48.89    1.0   14.1343    8.5600  130.86   79.00   35.90   12.85    3.7500   -1.33040   36.47020 9000.000
  5940   16.49   27.551  -48.81    1.0   14.1343    8.5700  131.00   79.00   36.00   12.84    3.7500   -1.33050   36.46960 9000.000
  5942   16.46   27.563  -48.83    1.0   14.1734    8.6100  131.20   78.00   36.10   12.84    3.7600   -1.33060   36.46900 9000.000
  5944   16.43   27.575  -48.86    1.0   14.1738    8.6300  131.41   78.00   36.20   12.83    3.7600   -1.33070   36.46830 9000.000
  5946   16.40   27.587  -48.89    1.0   14.2129    8.6700  131.61   78.00   36.30   12.83    3.7700   -1.33090   36.46770 9000.000
  5948   16.38   27.595  -48.91    1.0   14.2130    8.6800  131.75   77.00   36.30   12.82    3.7700   -1.33100   36.46710 9000.000
  5950   16.36   27.603  -48.94    1.0   14.3282    8.7600  131.89   77.00   36.30   12.82    3.8000   -1.33120   36.46640 9000.000
  5952   16.33   27.615  -48.96    1.0   14.3286    8.7700  132.09   77.00   36.30   12.81    3.8000   -1.33140   36.46580 9000.000
  5954   16.31   27.623  -49.03    1.0   14.2910    8.7600  132.23   77.00   36.30   12.81    3.7900   -1.33160   36.46520 9000.000
  5956   16.29   27.631  -49.11    1.0   14.3293    8.8000  132.37   77.00   36.30   12.80    3.8000   -1.33170   36.46450 9000.000
  5958   16.27   27.639  -49.21    1.0   14.3299    8.8100  132.51   76.00   36.30   12.80    3.8000   -1.33180   36.46380 9000.000
  5960   16.25   27.647  -49.29    1.0   14.2922    8.8000  132.65   76.00   36.30   12.80    3.7900   -1.33200   36.46320 9000.000
  5962   16.22   27.659  -49.37    1.0   14.3309    8.8400  132.86   76.00   36.20   12.79    3.8000   -1.33210   36.46260 9000.000
  5964   16.19   27.671  -49.37    1.0   14.3313    8.8500  133.07   76.00   36.20   12.78    3.8000   -1.33230   36.46200 9000.000
  5966   16.17   27.680  -49.32    1.0   14.2554    8.8200  133.21   76.00   36.10   12.78    3.7800   -1.33250   36.46140 9000.000
  5968   16.14   27.692  -49.26    1.0   14.2181    8.8100  133.41   76.00   36.10   12.78    3.7700   -1.33260   36.46070 9000.000
  5970   16.12   27.700  -49.26    1.0   14.2182    8.8200  133.55   76.00   36.00   12.77    3.7700   -1.33280   36.46010 9000.000
  5972   16.10   27.708  -49.29    1.0   14.2188    8.8300  133.69   76.00   36.00   12.77    3.7700   -1.33290   36.45940 9000.000
  5974   16.07   27.720  -49.30    1.0   14.1810    8.8200  133.90   76.00   35.90   12.77    3.7600   -1.33310   36.45880 9000.000
  5976   16.05   27.728  -49.21    1.0   14.2581    8.8800  134.04   76.00   35.90   12.77    3.7800   -1.33320   36.45820 9000.000
  5978   16.02   27.740  -49.12    1.0   14.2585    8.9000  134.25   76.00   35.80   12.76    3.7800   -1.33340   36.45760 9000.000
  5980   16.00   27.749  -49.07    1.0   14.2591    8.9100  134.39   76.00   35.70   12.76    3.7800   -1.33350   36.45700 9000.000
  5982   15.97   27.761  -49.04    1.0   14.2983    8.9500  134.61   76.00   35.70   12.76    3.7900   -1.33370   36.45640 9000.000
  5984   15.95   27.769  -49.13    1.0   14.2984    8.9600  134.75   76.00   35.60   12.75    3.7900   -1.33390   36.45570 9000.000
  5986   15.93   27.778  -49.22    1.0   14.2990    8.9800  134.89   76.00   35.50   12.75    3.7900   -1.33400   36.45500 9000.000
  5988   15.91   27.786  -49.33    1.0   14.2609    8.9600  135.03   76.00   35.40   12.74    3.7800   -1.33420   36.45440 9000.000
  5990   15.89   27.794  -49.47    1.0   14.2615    8.9800  135.17   76.00   35.40   12.74    3.7800   -1.33440   36.45380 9000.000
  5992   15.87   27.802  -49.49    1.0   14.3004    9.0100  135.31   77.00   35.30   12.74    3.7900   -1.33450   36.45320 9000.000
  5994   15.84   27.815  -49.38    1.0   14.3008    9.0300  135.53   77.00   35.20   12.73    3.7900   -1.33460   36.45260 9000.000
  5996   15.81   27.827  -49.21    1.0   14.3018    9.0500  135.74   77.00   35.10   12.73    3.7900   -1.33480   36.45200 9000.000
  5998   15.78   27.840  -49.20    1.0   14.3022    9.0600  135.96   77.00   35.00   12.72    3.7900   -1.33500   36.45140 9000.000
  6000   15.76   27.848  -49.28    1.0   14.3028    9.0800  136.10   77.00   35.00   12.72    3.7900   -1.33510   36.45080 9000.000
  6002   15.74   27.856  -49.34    1.0   14.1123    8.9700  136.24   77.00   34.90   12.72    3.7400   -1.33520   36.45010 9000.000
  6004   15.72   27.864  -49.25    1.0   14.0364    8.9300  136.38   78.00   34.80   12.72    3.7200   -1.33530   36.44950 9000.000
  6006   15.70   27.873  -48.99    1.0   14.0365    8.9400  136.52   78.00   34.80   12.71    3.7200   -1.33540   36.44890 9000.000
  6008   15.68   27.881  -48.79    1.0   14.0372    8.9500  136.67   78.00   34.70   12.71    3.7200   -1.33560   36.44840 9000.000
  6010   15.66   27.889  -48.84    1.0   14.0373    8.9600  136.81   78.00   34.70   12.70    3.7200   -1.33570   36.44780 9000.000
  6012   15.63   27.902  -48.99    1.0   14.0382    8.9800  137.02   79.00   34.60   12.70    3.7200   -1.33590   36.44720 9000.000
  6014   15.60   27.915  -49.07    1.0   14.0009    8.9700  137.23   79.00   34.60   12.71    3.7100   -1.33600   36.44650 9000.000
  6016   15.58   27.923  -49.02    1.0   14.0011    8.9900  137.37   79.00   34.60   12.70    3.7100   -1.33610   36.44580 9000.000
  6018   15.56   27.932  -49.06    1.0   14.0012    9.0000  137.52   79.00   34.50   12.69    3.7100   -1.33620   36.44520 9000.000
  6020   15.54   27.940  -49.11    1.0   14.0019    9.0100  137.66   80.00   34.50   12.69    3.7100   -1.33630   36.44460 9000.000
  6022   15.52   27.948  -49.16    1.0   13.9642    9.0000  137.80   80.00   34.50   12.69    3.7000   -1.33640   36.44400 9000.000
  6024   15.50   27.957  -49.23    1.0   14.0792    9.0800  137.94   80.00   34.50   12.68    3.7300   -1.33650   36.44350 9000.000
  6026   15.47   27.970  -49.15    1.0   14.0036    9.0500  138.16   80.00   34.50   12.68    3.7100   -1.33660   36.44290 9000.000
  6028   15.46   27.974  -49.15    1.0   13.9657    9.0300  138.23   81.00   34.60   12.68    3.7000   -1.33670   36.44220 9000.000
  6030   15.44   27.982  -49.20    1.0   14.0041    9.0700  138.37   81.00   34.60   12.67    3.7100   -1.33690   36.44160 9000.000
  6032   15.42   27.991  -49.27    1.0   13.9660    9.0600  138.52   81.00   34.60   12.66    3.7000   -1.33700   36.44090 9000.000
  6034   15.38   28.008  -49.35    1.0   13.9673    9.0800  138.80   82.00   34.70   12.66    3.7000   -1.33710   36.44030 9000.000
  6036   15.35   28.021  -49.32    1.0   13.9682    9.1000  139.02   82.00   34.80   12.66    3.7000   -1.33710   36.43970 9000.000
  6038   15.33   28.029  -49.27    1.0   13.9684    9.1100  139.16   82.00   34.80   12.65    3.7000   -1.33720   36.43910 9000.000
  6040   15.31   28.038  -49.20    1.0   14.0073    9.1500  139.30   82.00   34.90   12.65    3.7100   -1.33730   36.43850 9000.000
  6042   15.30   28.042  -49.25    1.0   14.0454    9.1800  139.38   83.00   35.00   12.64    3.7200   -1.33740   36.43800 9000.000
  6044   15.28   28.051  -49.37    1.0   13.9313    9.1200  139.52   83.00   35.10   12.64    3.6900   -1.33750   36.43730 9000.000
  6046   15.25   28.063  -49.30    1.0   13.9705    9.1600  139.74   83.00   35.10   12.64    3.7000   -1.33760   36.43660 9000.000
  6048   15.23   28.072  -49.14    1.0   13.9324    9.1500  139.88   84.00   35.20   12.63    3.6900   -1.33770   36.43600 9000.000
  6050   15.21   28.081  -49.02    1.0   13.8948    9.1400  140.03   84.00   35.30   12.63    3.6800   -1.33770   36.43530 9000.000
  6052   15.19   28.089  -49.00    1.0   13.9333    9.1700  140.17   84.00   35.30   12.62    3.6900   -1.33770   36.43470 9000.000
  6054   15.17   28.098  -48.99    1.0   13.9722    9.2100  140.32   84.00   35.40   12.63    3.7000   -1.33770   36.43410 9000.000
  6056   15.15   28.107  -48.99    1.0   13.9729    9.2200  140.46   85.00   35.40   12.63    3.7000   -1.33780   36.43350 9000.000
  6058   15.12   28.120  -49.07    1.0   13.9734    9.2400  140.68   85.00   35.50   12.62    3.7000   -1.33790   36.43290 9000.000
  6060   15.09   28.133  -49.10    1.0   13.9356    9.2400  140.90   85.00   35.50   12.61    3.6900   -1.33800   36.43220 9000.000
  6062   15.07   28.141  -49.13    1.0   13.8980    9.2200  141.05   85.00   35.50   12.61    3.6800   -1.33810   36.43150 9000.000
  6064   15.05   28.150  -49.16    1.0   13.8604    9.2100  141.19   86.00   35.50   12.61    3.6700   -1.33810   36.43080 9000.000
  6066   15.03   28.159  -49.20    1.0   13.8223    9.2000  141.34   86.00   35.60   12.60    3.6600   -1.33810   36.43020 9000.000
  6068   15.01   28.167  -49.23    1.0   13.8229    9.2100  141.48   86.00   35.60   12.60    3.6600   -1.33810   36.42960 9000.000
  6070   14.99   28.176  -49.18    1.0   13.8231    9.2200  141.63   87.00   35.60   12.59    3.6600   -1.33820   36.42900 9000.000
  6072   14.96   28.189  -49.10    1.0   13.8237    9.2400  141.85   87.00   35.70   12.58    3.6600   -1.33820   36.42840 9000.000
  6074   14.93   28.202  -49.02    1.0   13.8247    9.2600  142.07   87.00   35.70   12.58    3.6600   -1.33830   36.42770 9000.000
  6076   14.90   28.216  -48.97    1.0   13.8257    9.2800  142.28   87.00   35.80   12.58    3.6600   -1.33840   36.42700 9000.000
  6078   14.88   28.225  -49.06    1.0   13.8264    9.2900  142.43   87.00   35.80   12.58    3.6600   -1.33840   36.42640 9000.000
  6080   14.86   28.233  -49.15    1.0   13.7883    9.2800  142.58   88.00   35.90   12.57    3.6500   -1.33830   36.42570 9000.000
  6082   14.84   28.242  -49.17    1.0   13.8268    9.3200  142.72   88.00   36.00   12.56    3.6600   -1.33830   36.42520 9000.000
  6084   14.82   28.251  -49.05    1.0   13.7892    9.3000  142.87   88.00   36.10   12.56    3.6500   -1.33840   36.42460 9000.000
  6086   14.80   28.260  -48.91    1.0   13.7515    9.2900  143.02   88.00   36.20   12.56    3.6400   -1.33840   36.42390 9000.000
  6088   14.78   28.269  -48.90    1.0   13.7522    9.3000  143.17   88.00   36.30   12.56    3.6400   -1.33850   36.42320 9000.000
  6090   14.76   28.278  -48.95    1.0   13.7524    9.3200  143.31   88.00   36.40   12.55    3.6400   -1.33850   36.42250 9000.000
  6092   14.75   28.282  -49.10    1.0   13.7528    9.3200  143.39   88.00   36.50   12.55    3.6400   -1.33850   36.42190 9000.000
  6094   14.72   28.295  -49.27    1.0   13.7538    9.3400  143.61   88.00   36.60   12.56    3.6400   -1.33850   36.42120 9000.000
  6096   14.70   28.304  -49.31    1.0   13.7540    9.3600  143.76   89.00   36.60   12.55    3.6400   -1.33850   36.42050 9000.000
  6098   14.67   28.318  -49.29    1.0   13.7167    9.3500  143.98   89.00   36.70   12.55    3.6300   -1.33850   36.41990 9000.000
  6100   14.65   28.327  -49.24    1.0   13.6786    9.3400  144.12   89.00   36.70   12.54    3.6200   -1.33850   36.41930 9000.000
  6102   14.63   28.336  -49.23    1.0   13.6410    9.3200  144.27   89.00   36.70   12.54    3.6100   -1.33860   36.41860 9000.000
  6104   14.60   28.349  -49.29    1.0   13.6416    9.3400  144.49   89.00   36.70   12.53    3.6100   -1.33860   36.41790 9000.000
  6106   14.59   28.354  -49.35    1.0   13.6803    9.3800  144.57   89.00   36.60   12.53    3.6200   -1.33860   36.41720 9000.000
  6108   14.57   28.363  -49.39    1.0   13.6810    9.3900  144.71   89.00   36.60   12.53    3.6200   -1.33860   36.41650 9000.000
  6110   14.55   28.372  -49.37    1.0   13.7200    9.4300  144.86   89.00   36.50   12.53    3.6300   -1.33860   36.41590 9000.000
  6112   14.53   28.381  -49.26    1.0   13.7202    9.4400  145.01   89.00   36.50   12.52    3.6300   -1.33860   36.41520 9000.000
  6114   14.51   28.390  -49.27    1.0   13.7209    9.4600  145.16   89.00   36.40   12.52    3.6300   -1.33860   36.41460 9000.000
  6116   14.47   28.408  -49.41    1.0   13.7985    9.5400  145.46   90.00   36.30   12.51    3.6500   -1.33870   36.41400 9000.000
  6118   14.44   28.421  -49.55    1.0   13.7996    9.5600  145.69   90.00   36.30   12.51    3.6500   -1.33870   36.41340 9000.000
  6120   14.42   28.430  -49.63    1.0   13.7232    9.5200  145.84   90.00   36.20   12.50    3.6300   -1.33870   36.41270 9000.000
  6122   14.41   28.435  -49.69    1.0   13.7235    9.5200  145.91   90.00   36.10   12.50    3.6300   -1.33870   36.41200 9000.000
  6124   14.39   28.444  -49.76    1.0   13.6859    9.5100  146.06   90.00   36.00   12.50    3.6200   -1.33860   36.41130 9000.000
  6126   14.37   28.453  -49.84    1.0   13.6866    9.5200  146.21   90.00   36.00   12.50    3.6200   -1.33860   36.41070 9000.000
  6128   14.35   28.462  -49.90    1.0   13.6485    9.5100  146.36   90.00   35.90   12.49    3.6100   -1.33860   36.41000 9000.000
  6130   14.33   28.471  -49.96    1.0   13.6876    9.5500  146.51   90.00   35.90   12.50    3.6200   -1.33860   36.40940 9000.000
  6132   14.31   28.480  -50.04    1.0   13.6495    9.5400  146.67   91.00   35.80   12.49    3.6100   -1.33860   36.40880 9000.000
  6134   14.29   28.490  -50.03    1.0   13.6502    9.5500  146.82   91.00   35.80   12.49    3.6100   -1.33860   36.40820 9000.000
  6136   14.26   28.503  -49.98    1.0   13.6508    9.5700  147.04   91.00   35.70   12.48    3.6100   -1.33860   36.40750 9000.000
  6138   14.23   28.517  -49.97    1.0   13.6903    9.6200  147.27   91.00   35.70   12.48    3.6200   -1.33860   36.40680 9000.000
  6140   14.22   28.522  -49.96    1.0   13.5756    9.5500  147.35   91.00   35.70   12.48    3.5900   -1.33860   36.40610 9000.000
  6142   14.20   28.531  -49.96    1.0   13.5380    9.5300  147.50   91.00   35.70   12.48    3.5800   -1.33860   36.40550 9000.000
  6144   14.18   28.540  -49.99    1.0   13.6533    9.6300  147.65   91.00   35.70   12.47    3.6100   -1.33860   36.40500 9000.000
  6146   14.17   28.545  -49.95    1.0   13.5769    9.5800  147.72   91.00   35.70   12.47    3.5900   -1.33860   36.40440 9000.000
  6148   14.15   28.554  -49.94    1.0   13.5010    9.5400  147.87   92.00   35.60   12.47    3.5700   -1.33850   36.40370 9000.000
  6150   14.13   28.563  -49.99    1.0   13.6168    9.6400  148.03   92.00   35.60   12.47    3.6000   -1.33850   36.40300 9000.000
  6152   14.10   28.577  -50.05    1.0   13.5407    9.6000  148.25   92.00   35.60   12.46    3.5800   -1.33850   36.40230 9000.000
  6154   14.07   28.591  -50.21    1.0   13.4651    9.5700  148.48   92.00   35.60   12.46    3.5600   -1.33850   36.40170 9000.000
  6156   14.05   28.600  -50.40    1.0   13.5425    9.6400  148.63   92.00   35.60   12.46    3.5800   -1.33840   36.40110 9000.000
  6158   14.02   28.614  -50.52    1.0   13.4665    9.6100  148.86   92.00   35.60   12.45    3.5600   -1.33840   36.40050 9000.000
  6160   14.00   28.623  -50.43    1.0   13.4288    9.5900  149.01   93.00   35.60   12.45    3.5500   -1.33840   36.39980 9000.000
  6162   13.98   28.633  -50.25    1.0   13.4679    9.6300  149.16   93.00   35.70   12.45    3.5600   -1.33830   36.39910 9000.000
  6164   13.96   28.642  -50.17    1.0   13.3915    9.5900  149.32   93.00   35.70   12.44    3.5400   -1.33830   36.39850 9000.000
  6166   13.94   28.651  -50.20    1.0   13.3922    9.6100  149.47   92.00   35.70   12.44    3.5400   -1.33820   36.39790 9000.000
  6168   13.92   28.661  -50.30    1.0   13.3930    9.6200  149.62   92.00   35.70   12.45    3.5400   -1.33820   36.39730 9000.000
  6170   13.91   28.666  -50.42    1.0   13.3161    9.5700  149.70   92.00   35.70   12.44    3.5200   -1.33820   36.39660 9000.000
  6172   13.89   28.675  -50.48    1.0   13.3552    9.6200  149.85   92.00   35.70   12.44    3.5300   -1.33820   36.39600 9000.000
  6174   13.86   28.689  -50.56    1.0   13.3564    9.6400  150.07   92.00   35.80   12.44    3.5300   -1.33810   36.39530 9000.000
  6176   13.84   28.698  -50.70    1.0   13.2804    9.6000  150.23   92.00   35.80   12.44    3.5100   -1.33810   36.39460 9000.000
  6178   13.81   28.712  -50.74    1.0   13.2810    9.6200  150.45   91.00   35.80   12.43    3.5100   -1.33810   36.39410 9000.000
  6180   13.78   28.727  -50.79    1.0   13.2438    9.6100  150.68   91.00   35.80   12.43    3.5000   -1.33810   36.39350 9000.000
  6182   13.76   28.736  -50.87    1.0   13.2061    9.6000  150.83   91.00   35.90   12.43    3.4900   -1.33810   36.39280 9000.000
  6184   13.74   28.746  -50.80    1.0   13.2453    9.6400  150.99   91.00   35.90   12.43    3.5000   -1.33810   36.39210 9000.000
  6186   13.73   28.750  -50.79    1.0   13.2068    9.6200  151.06   90.00   35.90   12.42    3.4900   -1.33810   36.39140 9000.000
  6188   13.71   28.760  -50.83    1.0   13.1692    9.6100  151.21   90.00   36.00   12.42    3.4800   -1.33810   36.39080 9000.000
  6190   13.70   28.764  -50.86    1.0   13.2079    9.6400  151.29   90.00   36.00   12.42    3.4900   -1.33810   36.39020 9000.000
  6192   13.67   28.779  -50.91    1.0   13.1323    9.6100  151.52   90.00   36.10   12.42    3.4700   -1.33810   36.38960 9000.000
  6194   13.65   28.788  -51.02    1.0   13.1326    9.6200  151.67   90.00   36.10   12.41    3.4700   -1.33810   36.38880 9000.000
  6196   13.62   28.803  -51.14    1.0   13.1337    9.6400  151.90   90.00   36.20   12.41    3.4700   -1.33810   36.38810 9000.000
  6198   13.60   28.812  -51.22    1.0   13.0577    9.6000  152.05   90.00   36.20   12.41    3.4500   -1.33810   36.38750 9000.000
  6200   13.59   28.817  -51.29    1.0   13.0965    9.6400  152.13   90.00   36.30   12.41    3.4600   -1.33810   36.38690 9000.000
  6202   13.57   28.826  -51.35    1.0   13.0588    9.6200  152.28   90.00   36.30   12.41    3.4500   -1.33810   36.38630 9000.000
  6204   13.55   28.836  -51.30    1.0   13.0212    9.6100  152.43   90.00   36.40   12.41    3.4400   -1.33810   36.38560 9000.000
  6206   13.52   28.851  -51.12    1.0   13.0991    9.6900  152.66   90.00   36.50   12.42    3.4600   -1.33810   36.38490 9000.000
  6208   13.49   28.865  -51.04    1.0   13.0230    9.6500  152.89   89.00   36.50   12.41    3.4400   -1.33800   36.38420 9000.000
  6210   13.47   28.875  -50.98    1.0   12.9854    9.6400  153.04   89.00   36.60   12.41    3.4300   -1.33800   36.38360 9000.000
  6212   13.45   28.884  -50.99    1.0   13.0246    9.6800  153.19   89.00   36.70   12.41    3.4400   -1.33810   36.38300 9000.000
  6214   13.43   28.894  -50.99    1.0   12.9869    9.6700  153.34   89.00   36.70   12.41    3.4300   -1.33810   36.38240 9000.000
  6216   13.42   28.899  -50.75    1.0   12.9489    9.6500  153.42   88.00   36.80   12.41    3.4200   -1.33810   36.38170 9000.000
  6218   13.40   28.909  -50.47    1.0   13.0265    9.7200  153.57   88.00   36.90   12.41    3.4400   -1.33810   36.38100 9000.000
  6220   13.38   28.918  -50.38    1.0   12.9500    9.6800  153.73   88.00   37.00   12.40    3.4200   -1.33810   36.38030 9000.000
  6222   13.36   28.928  -50.25    1.0   12.9508    9.6900  153.88   88.00   37.10   12.40    3.4200   -1.33820   36.37970 9000.000
  6224   13.34   28.938  -50.18    1.0   13.0284    9.7700  154.03   88.00   37.20   12.40    3.4400   -1.33830   36.37910 9000.000
  6226   13.32   28.948  -50.11    1.0   12.9908    9.7500  154.19   88.00   37.30   12.40    3.4300   -1.33830   36.37840 9000.000
  6228   13.30   28.957  -50.06    1.0   12.9527    9.7400  154.34   87.00   37.50   12.39    3.4200   -1.33830   36.37770 9000.000
  6230   13.27   28.972  -50.03    1.0   12.9538    9.7600  154.57   87.00   37.60   12.39    3.4200   -1.33840   36.37700 9000.000
  6232   13.26   28.977  -50.00    1.0   12.9158    9.7400  154.65   87.00   37.70   12.39    3.4100   -1.33840   36.37630 9000.000
  6234   13.24   28.987  -49.98    1.0   12.9166    9.7600  154.80   87.00   37.80   12.39    3.4100   -1.33840   36.37560 9000.000
  6236   13.22   28.997  -50.00    1.0 9000.0000 9000.0000  154.80   87.00   37.90 9003.00    3.4100   -1.33840   36.37500 9000.000
